Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Mass_fraction_NC10H19_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
2.244449,0.001903265,6.283185,3.141593,6.283185,1177.143,0.2720914,-9.799997E7,1628.452,2.33817E8,1628.452,1.000001,0.1754171,7.000182E-6,0.05996931,9.595081E-5,0.01996575,0.09846318,0.001220065,5.170474E-4,2.223228E-4,0.003005085,0.00656745,0.3560754,0.05584048,0.002232731,2.097439E-4,4.303993E-5,1.983047E-5,4.490728E-5,0.02357546,6.876917E-4,1.11446E-6,0.004433778,0.009338222,0.01464072,0.03075307,0.008438262,0.00544389,0.09045366,0.02708419,-1.761328E-4,9.83169,7.357589E-5,619094.2,619136.8
2.244483,0.001903294,6.283185,3.141593,6.283185,1177.143,0.2720914,-5.270076E7,1628.451,2.338168E8,1628.451,1.000001,0.1754171,7.002732E-6,0.05996951,9.600594E-5,0.01996554,0.09846331,0.001220063,5.170699E-4,2.223279E-4,0.003005086,0.006567411,0.3560746,0.05584032,0.002232707,2.09746E-4,4.303844E-5,1.982977E-5,4.490629E-5,0.02357534,6.876816E-4,1.114572E-6,0.004433681,0.009338228,0.01464065,0.03075293,0.008438225,0.005444989,0.0904544,0.02708438,-1.761383E-4,9.831688,7.357593E-5,619094.5,619137.0
2.244528,0.001903332,6.283185,3.141593,6.283185,1177.142,0.2720914,-4.030818E7,1628.45,2.338166E8,1628.45,1.000001,0.1754172,7.006747E-6,0.05996977,9.613806E-5,0.01996556,0.0984635,0.001220061,5.170995E-4,2.223347E-4,0.003005086,0.006567359,0.3560735,0.05584012,0.002232676,2.09749E-4,4.303645E-5,1.982885E-5,4.490498E-5,0.02357517,6.876682E-4,1.114726E-6,0.004433553,0.009338237,0.01464057,0.03075274,0.008438176,0.005446919,0.09045536,0.02708463,-1.761456E-4,9.831684,7.357596E-5,619095.0,619137.5
2.244601,0.001903394,6.283185,3.141593,6.283185,1177.142,0.2720914,-2.230705E8,1628.447,2.33816E8,1628.447,1.000001,0.1754173,7.004331E-6,0.05997022,9.631527E-5,0.01996753,0.0984638,0.001220057,5.171484E-4,2.223455E-4,0.003005091,0.006567274,0.3560718,0.05583981,0.002232626,2.097532E-4,4.303308E-5,1.982734E-5,4.490282E-5,0.0235749,6.876466E-4,1.114989E-6,0.004433336,0.009338251,0.01464043,0.03075244,0.008438098,0.005456083,0.09045689,0.02708504,-1.761574E-4,9.831666,7.357596E-5,619099.5,619144.1
2.244645,0.001903431,6.283185,3.141593,6.283185,1177.142,0.2720914,-2.373461E7,1628.446,2.338158E8,1628.446,1.000001,0.1754173,7.006736E-6,0.05997049,9.634463E-5,0.01996738,0.09846399,0.001220056,5.171773E-4,2.22352E-4,0.003005092,0.006567224,0.3560708,0.05583961,0.002232596,2.097559E-4,4.303109E-5,1.982646E-5,4.490157E-5,0.02357474,6.876342E-4,1.115145E-6,0.004433207,0.009338259,0.01464035,0.03075226,0.008438051,0.005458247,0.09045769,0.02708527,-1.761644E-4,9.831664,7.3576E-5,619099.6,619144.2
2.244849,0.001903605,6.283185,3.141593,6.283185,1177.142,0.2720914,-5.606935E8,1628.438,2.338145E8,1628.438,1.000001,0.1754175,7.013732E-6,0.05997174,9.659467E-5,0.01997203,0.09846487,0.001220048,5.17317E-4,2.223845E-4,0.003005097,0.006566986,0.356066,0.05583869,0.002232456,2.097701E-4,4.302153E-5,1.982227E-5,4.489549E-5,0.02357399,6.875742E-4,1.115861E-6,0.004432575,0.009338295,0.01463996,0.0307514,0.008437827,0.005467898,0.09046148,0.02708638,-1.761974E-4,9.831613,7.357595E-5,619111.3,619161.0
2.244856,0.00190361,6.283185,3.141593,6.283185,1177.141,0.2720914,-8.48735E7,1628.438,2.338144E8,1628.438,1.000001,0.1754175,7.006565E-6,0.05997179,9.661573E-5,0.01997192,0.0984649,0.001220048,5.173219E-4,2.223851E-4,0.003005101,0.006566979,0.3560659,0.05583867,0.002232452,2.097698E-4,4.302121E-5,1.982214E-5,4.489529E-5,0.02357397,6.875724E-4,1.115887E-6,0.00443255,0.009338298,0.01463995,0.03075138,0.008437822,0.005473652,0.09046159,0.02708642,-1.761985E-4,9.831618,7.357601E-5,619111.3,619160.9
2.244866,0.001903619,6.283185,3.141593,6.283185,1177.141,0.2720914,-1.304634E8,1628.438,2.338144E8,1628.438,1.000001,0.1754175,6.998832E-6,0.05997186,9.663678E-5,0.01997184,0.09846495,0.001220048,5.173291E-4,2.223862E-4,0.003005105,0.006566968,0.3560657,0.05583865,0.002232446,2.097695E-4,4.302073E-5,1.982194E-5,4.489501E-5,0.02357394,6.875698E-4,1.115926E-6,0.004432515,0.009338302,0.01463993,0.03075135,0.008437814,0.005480241,0.09046174,0.02708647,-1.762001E-4,9.831619,7.357604E-5,619111.2,619160.7
2.244883,0.001903634,6.283185,3.141593,6.283185,1177.141,0.2720914,-6.225088E7,1628.437,2.338143E8,1628.437,1.000001,0.1754176,6.996746E-6,0.05997198,9.666166E-5,0.01997175,0.09846504,0.001220049,5.173414E-4,2.223885E-4,0.003005107,0.006566947,0.3560653,0.05583858,0.002232435,2.097701E-4,4.301992E-5,1.982159E-5,4.489452E-5,0.02357388,6.875652E-4,1.115993E-6,0.004432458,0.009338307,0.0146399,0.03075128,0.008437798,0.005483855,0.09046196,0.02708656,-1.762029E-4,9.831619,7.357605E-5,619111.1,619160.6
2.244938,0.00190368,6.283185,3.141593,6.283185,1177.141,0.2720914,-6.258363E7,1628.436,2.338141E8,1628.436,1.000001,0.1754176,7.004253E-6,0.05997233,9.667844E-5,0.01997212,0.0984653,0.001220049,5.173806E-4,2.223967E-4,0.003005106,0.006566883,0.3560641,0.05583834,0.002232398,2.097734E-4,4.301728E-5,1.982047E-5,4.489294E-5,0.02357368,6.875497E-4,1.1162E-6,0.004432276,0.009338319,0.0146398,0.03075106,0.008437739,0.005483941,0.09046267,0.02708685,-1.762117E-4,9.831612,7.357606E-5,619112.0,619162.2
2.244951,0.001903691,6.283185,3.141593,6.283185,1177.141,0.2720914,-2.108584E7,1628.435,2.33814E8,1628.435,1.000001,0.1754176,7.004612E-6,0.05997242,9.666731E-5,0.01997209,0.09846536,0.001220049,5.173897E-4,2.223985E-4,0.003005106,0.006566868,0.3560638,0.05583829,0.002232389,2.097741E-4,4.301667E-5,1.982021E-5,4.489258E-5,0.02357363,6.875461E-4,1.116246E-6,0.004432234,0.009338321,0.01463977,0.03075101,0.008437726,0.005484486,0.09046283,0.02708691,-1.762137E-4,9.831611,7.357607E-5,619112.0,619162.2
