Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_C6H5CHCH3_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
4.903551,0.001209504,3.141593,0.7853982,3.141593,4011.514,0.2471664,-2.748919E7,1460.119,1.020946E8,1460.119,1.000024,0.8808489,1.054969E-5,0.01665714,9.340909E-6,1.000259E-4,0.02179969,0.007722499,8.655912E-5,1.502726E-4,1.154961E-4,1.398131E-4,0.03729031,5.479854E-4,0.01555404,3.429785E-4,2.706287E-4,5.992741E-5,0.006092866,0.01050969,1.1408E-5,3.377414E-6,6.151483E-5,3.581813E-5,1.065235E-5,2.261199E-4,5.704263E-4,2.825895E-4,3.994404E-5,3.736885E-5,2.054282E-4,9.399123,7.844969E-5,578662.7,578674.1
4.903778,0.001209561,3.141593,0.7853982,3.141593,4011.51,0.2471664,-6.513201E7,1460.117,1.020944E8,1460.117,1.000024,0.8808482,1.053524E-5,0.01665734,9.341569E-6,1.000286E-4,0.02180001,0.007722622,8.656018E-5,1.502732E-4,1.155E-4,1.398162E-4,0.0372908,5.480127E-4,0.01555385,3.429658E-4,2.706258E-4,5.99263E-5,0.006092872,0.01050924,1.140771E-5,3.375262E-6,6.151739E-5,3.581919E-5,1.065305E-5,2.261276E-4,5.704435E-4,2.82594E-4,3.996164E-5,3.737118E-5,2.054353E-4,9.399119,7.844976E-5,578663.3,578675.1
4.90384,0.001209576,3.141593,0.7853982,3.141593,4011.509,0.2471664,-2.637303E7,1460.117,1.020944E8,1460.117,1.000024,0.8808482,1.052392E-5,0.0166574,9.341917E-6,1.000294E-4,0.02180006,0.007722657,8.656048E-5,1.502734E-4,1.155011E-4,1.39817E-4,0.03729094,5.480202E-4,0.0155538,3.42962E-4,2.706251E-4,5.992602E-5,0.006092875,0.01050912,1.140763E-5,3.374545E-6,6.15181E-5,3.581948E-5,1.065324E-5,2.261297E-4,5.704482E-4,2.825953E-4,3.997018E-5,3.73718E-5,2.054372E-4,9.399119,7.844979E-5,578663.3,578675.0
4.903911,0.001209594,3.141593,0.7853982,3.141593,4011.507,0.2471664,-1.223957E7,1460.116,1.020943E8,1460.116,1.000024,0.8808481,1.050944E-5,0.01665747,9.341103E-6,1.000303E-4,0.02180012,0.007722696,8.656083E-5,1.502737E-4,1.155023E-4,1.39818E-4,0.0372911,5.480288E-4,0.01555374,3.429575E-4,2.706243E-4,5.992569E-5,0.006092878,0.01050899,1.140754E-5,3.373351E-6,6.151891E-5,3.58198E-5,1.065346E-5,2.261321E-4,5.704536E-4,2.825968E-4,3.998119E-5,3.737251E-5,2.054394E-4,9.399119,7.844982E-5,578663.2,578674.9
4.905077,0.001209884,3.141593,0.7853982,3.141593,4011.487,0.2471664,-1.216353E7,1460.107,1.020935E8,1460.107,1.000024,0.8808456,1.054483E-5,0.01665852,9.324121E-6,1.000436E-4,0.02180117,0.007723338,8.656638E-5,1.50277E-4,1.155223E-4,1.39834E-4,0.03729368,5.481691E-4,0.01555278,3.428944E-4,2.706097E-4,5.992013E-5,0.00609292,0.01050669,1.140604E-5,3.368737E-6,6.153201E-5,3.582536E-5,1.065705E-5,2.261714E-4,5.705419E-4,2.826204E-4,4.001014E-5,3.738385E-5,2.054759E-4,9.399108,7.845021E-5,578663.0,578674.8
4.905262,0.00120993,3.141593,0.7853982,3.141593,4011.484,0.2471664,-1.423389E7,1460.106,1.020934E8,1460.106,1.000024,0.8808452,1.054174E-5,0.01665868,9.323852E-6,1.000457E-4,0.02180134,0.00772344,8.656725E-5,1.502775E-4,1.155255E-4,1.398365E-4,0.03729408,5.481914E-4,0.01555262,3.428845E-4,2.706074E-4,5.991925E-5,0.006092926,0.01050632,1.14058E-5,3.368799E-6,6.153409E-5,3.582622E-5,1.065761E-5,2.261777E-4,5.705559E-4,2.826241E-4,4.001762E-5,3.738562E-5,2.054817E-4,9.399106,7.845028E-5,578663.0,578674.9
4.905454,0.001209978,3.141593,0.7853982,3.141593,4011.48,0.2471664,-1.132583E7,1460.104,1.020933E8,1460.104,1.000024,0.8808448,1.054094E-5,0.01665886,9.323562E-6,1.000479E-4,0.0218015,0.007723545,8.656816E-5,1.502781E-4,1.155287E-4,1.398391E-4,0.03729451,5.482144E-4,0.01555247,3.428743E-4,2.706051E-4,5.991833E-5,0.006092933,0.01050595,1.140555E-5,3.368701E-6,6.153625E-5,3.582712E-5,1.06582E-5,2.261841E-4,5.705704E-4,2.82628E-4,4.00245E-5,3.738744E-5,2.054877E-4,9.399104,7.845034E-5,578662.9,578674.8
4.905635,0.001210023,3.141593,0.7853982,3.141593,4011.477,0.2471664,-1.920084E7,1460.103,1.020931E8,1460.103,1.000024,0.8808444,1.054011E-5,0.01665902,9.327142E-6,1.000499E-4,0.02180169,0.007723644,8.656901E-5,1.502786E-4,1.155318E-4,1.398416E-4,0.03729491,5.482361E-4,0.01555232,3.428646E-4,2.706028E-4,5.991746E-5,0.006092939,0.01050559,1.140532E-5,3.368667E-6,6.153829E-5,3.582797E-5,1.065876E-5,2.261902E-4,5.70584E-4,2.826317E-4,4.003145E-5,3.738915E-5,2.054933E-4,9.399102,7.845041E-5,578663.0,578675.0
4.906105,0.001210141,3.141593,0.7853982,3.141593,4011.469,0.2471664,-9028865.0,1460.099,1.020928E8,1460.099,1.000024,0.8808434,1.054961E-5,0.01665944,9.323746E-6,1.000553E-4,0.02180209,0.007723904,8.657123E-5,1.502799E-4,1.155399E-4,1.39848E-4,0.03729595,5.482927E-4,0.01555193,3.428402E-4,2.70597E-4,5.991521E-5,0.006092956,0.01050466,1.140471E-5,3.368994E-6,6.154358E-5,3.583017E-5,1.06602E-5,2.262061E-4,5.706196E-4,2.826412E-4,4.004198E-5,3.739354E-5,2.05508E-4,9.399098,7.845057E-5,578662.8,578674.8
4.906594,0.001210262,3.141593,0.7853982,3.141593,4011.46,0.2471664,-6752709.0,1460.095,1.020925E8,1460.095,1.000024,0.8808424,1.054892E-5,0.01665988,9.329075E-6,1.00061E-4,0.02180255,0.007724173,8.657353E-5,1.502812E-4,1.155482E-4,1.398547E-4,0.03729703,5.483514E-4,0.01555152,3.428148E-4,2.705909E-4,5.991286E-5,0.006092974,0.0105037,1.140408E-5,3.369746E-6,6.15491E-5,3.583245E-5,1.06617E-5,2.262225E-4,5.706565E-4,2.826511E-4,4.005816E-5,3.739805E-5,2.055233E-4,9.399093,7.845074E-5,578662.8,578674.9
4.906645,0.001210275,3.141593,0.7853982,3.141593,4011.46,0.2471664,-3.515993E7,1460.095,1.020924E8,1460.095,1.000024,0.8808422,1.054865E-5,0.01665992,9.329601E-6,1.000616E-4,0.02180261,0.0077242,8.657376E-5,1.502813E-4,1.155491E-4,1.398554E-4,0.03729714,5.483575E-4,0.01555148,3.428121E-4,2.705902E-4,5.991261E-5,0.006092975,0.01050359,1.140402E-5,3.369782E-6,6.154967E-5,3.583268E-5,1.066186E-5,2.262243E-4,5.706603E-4,2.826521E-4,4.006001E-5,3.739852E-5,2.055248E-4,9.399092,7.845075E-5,578662.9,578675.1
4.906875,0.001210332,3.141593,0.7853982,3.141593,4011.455,0.2471664,-5358989.0,1460.093,1.020923E8,1460.093,1.000024,0.8808418,1.054965E-5,0.01666013,9.327181E-6,1.000642E-4,0.0218028,0.007724328,8.657485E-5,1.50282E-4,1.155531E-4,1.398586E-4,0.03729765,5.483852E-4,0.01555129,3.428002E-4,2.705874E-4,5.991151E-5,0.006092984,0.01050314,1.140372E-5,3.36989E-6,6.155227E-5,3.583375E-5,1.066257E-5,2.26232E-4,5.706777E-4,2.826567E-4,4.006681E-5,3.740061E-5,2.05532E-4,9.39909,7.845083E-5,578662.7,578674.9
4.909707,0.001211038,3.141593,0.7853982,3.141593,4011.407,0.2471664,-8719658.0,1460.071,1.020903E8,1460.071,1.000024,0.8808358,1.057496E-5,0.01666267,9.304606E-6,1.00096E-4,0.02180534,0.007725891,8.658794E-5,1.502898E-4,1.156014E-4,1.398973E-4,0.03730392,5.487251E-4,0.01554892,3.426661E-4,2.70552E-4,5.989771E-5,0.006093084,0.01049753,1.140006E-5,3.378456E-6,6.158433E-5,3.58468E-5,1.067126E-5,2.263276E-4,5.708911E-4,2.827137E-4,4.011494E-5,3.742613E-5,2.056201E-4,9.399063,7.845178E-5,578662.1,578674.6
4.909943,0.001211097,3.141593,0.7853982,3.141593,4011.403,0.2471664,-1.348272E7,1460.069,1.020902E8,1460.069,1.000024,0.8808353,1.05671E-5,0.01666288,9.297257E-6,1.000985E-4,0.02180556,0.007726021,8.658902E-5,1.502905E-4,1.156055E-4,1.399006E-4,0.03730444,5.487534E-4,0.01554873,3.426546E-4,2.705491E-4,5.989656E-5,0.006093093,0.01049707,1.139975E-5,3.377814E-6,6.158701E-5,3.584786E-5,1.067199E-5,2.263356E-4,5.709089E-4,2.827185E-4,4.012321E-5,3.742821E-5,2.056275E-4,9.399061,7.845186E-5,578662.1,578674.7
4.910629,0.001211268,3.141593,0.7853982,3.141593,4011.391,0.2471664,-4528745.0,1460.064,1.020897E8,1460.064,1.000024,0.8808339,1.057098E-5,0.01666349,9.29035E-6,1.001057E-4,0.02180614,0.0077264,8.65922E-5,1.502926E-4,1.156172E-4,1.399099E-4,0.03730596,5.488358E-4,0.01554816,3.426215E-4,2.705406E-4,5.989323E-5,0.006093117,0.01049571,1.139884E-5,3.376191E-6,6.159477E-5,3.585098E-5,1.067409E-5,2.263588E-4,5.709606E-4,2.827323E-4,4.013584E-5,3.74342E-5,2.056488E-4,9.399055,7.845209E-5,578661.7,578674.4
4.911253,0.001211424,3.141593,0.7853982,3.141593,4011.38,0.2471664,-1.020172E7,1460.059,1.020893E8,1460.059,1.000024,0.8808325,1.056979E-5,0.01666405,9.304458E-6,1.001127E-4,0.02180673,0.007726745,8.659507E-5,1.502945E-4,1.156279E-4,1.399185E-4,0.03730734,5.489108E-4,0.01554763,3.425915E-4,2.705327E-4,5.989018E-5,0.006093139,0.01049448,1.139802E-5,3.376122E-6,6.160184E-5,3.585381E-5,1.067601E-5,2.263799E-4,5.710077E-4,2.827448E-4,4.01517E-5,3.743961E-5,2.056681E-4,9.399048,7.845231E-5,578661.9,578674.6
4.91139,0.001211458,3.141593,0.7853982,3.141593,4011.378,0.2471664,-6956600.0,1460.058,1.020892E8,1460.058,1.000024,0.8808323,1.055942E-5,0.01666417,9.305538E-6,1.001143E-4,0.02180685,0.007726821,8.659571E-5,1.502949E-4,1.156303E-4,1.399203E-4,0.03730765,5.489273E-4,0.01554752,3.425845E-4,2.705311E-4,5.988952E-5,0.006093144,0.01049421,1.139784E-5,3.375658E-6,6.16034E-5,3.585442E-5,1.067643E-5,2.263845E-4,5.71018E-4,2.827476E-4,4.016077E-5,3.744078E-5,2.056724E-4,9.399047,7.845236E-5,578661.8,578674.5
4.930602,0.001216248,3.141593,0.7853982,3.141593,4011.051,0.2471664,-2235633.0,1459.914,1.020765E8,1459.914,1.000024,0.8807929,1.061617E-5,0.0166812,9.272789E-6,1.003236E-4,0.02182309,0.00773747,8.668101E-5,1.503556E-4,1.159596E-4,1.401823E-4,0.03735036,5.512328E-4,0.01553131,3.418454E-4,2.702907E-4,5.979357E-5,0.006093824,0.01045616,1.137255E-5,3.383808E-6,6.182292E-5,3.594126E-5,1.07355E-5,2.27036E-4,5.724653E-4,2.831306E-4,4.026261E-5,3.762338E-5,2.062716E-4,9.398882,7.845874E-5,578651.1,578664.2
5.0,0.001233552,3.141593,0.7853982,3.141593,4009.876,0.2471664,-1645690.0,1459.396,1.020309E8,1459.396,1.000024,0.8806533,1.05196E-5,0.01674215,9.18026E-6,1.010765E-4,0.02188084,0.007775467,8.698592E-5,1.505569E-4,1.171463E-4,1.411161E-4,0.03750291,5.595519E-4,0.01547329,3.392007E-4,2.694199E-4,5.944991E-5,0.006096034,0.01032063,1.128043E-5,3.328083E-6,6.261228E-5,3.627243E-5,1.094937E-5,2.293767E-4,5.776729E-4,2.844968E-4,4.076347E-5,3.84527E-5,2.084601E-4,9.398297,7.848173E-5,578614.5,578627.6
5.2,0.00128345,3.141593,0.7853982,3.141593,4006.475,0.2471664,-951949.7,1457.909,1.019001E8,1457.909,1.000025,0.880267,1.029515E-5,0.01691325,8.972318E-6,1.03219E-4,0.02203872,0.007881458,8.783075E-5,1.509675E-4,1.205182E-4,1.436999E-4,0.03792675,5.832824E-4,0.01531127,3.309855E-4,2.668881E-4,5.849048E-5,0.006100294,0.009946348,1.100942E-5,3.189392E-6,6.484585E-5,3.725166E-5,1.15655E-5,2.359838E-4,5.923762E-4,2.882414E-4,4.268314E-5,4.080653E-5,2.146335E-4,9.396685,7.854835E-5,578515.4,578527.3
5.4,0.00133339,3.141593,0.7853982,3.141593,4003.068,0.2471664,67549.75,1456.435,1.017704E8,1456.435,1.000026,0.8799001,1.010408E-5,0.01707887,8.804966E-6,1.053417E-4,0.02218537,0.007982856,8.858252E-5,1.512331E-4,1.238295E-4,1.461291E-4,0.03833017,6.06655E-4,0.01515448,3.231102E-4,2.643242E-4,5.755016E-5,0.00610172,0.00959349,1.074734E-5,3.06744E-6,6.704612E-5,3.819184E-5,1.218123E-5,2.424155E-4,6.066463E-4,2.917077E-4,4.463277E-5,4.304513E-5,2.206058E-4,9.395163,7.861522E-5,578421.8,578432.5
5.6,0.001383373,3.141593,0.7853982,3.141593,3999.66,0.2471664,1053431.0,1454.973,1.016417E8,1454.973,1.000027,0.879551,9.921921E-6,0.01723963,8.648221E-6,1.074508E-4,0.02232185,0.008079928,8.923721E-5,1.514132E-4,1.270847E-4,1.484118E-4,0.03871494,6.296891E-4,0.01500239,3.156102E-4,2.617371E-4,5.662494E-5,0.006100624,0.009260138,1.049889E-5,2.953665E-6,6.921961E-5,3.908549E-5,1.279661E-5,2.486834E-4,6.205133E-4,2.949233E-4,4.655283E-5,4.528391E-5,2.264137E-4,9.393722,7.86822E-5,578333.1,578342.9
5.8,0.001433399,3.141593,0.7853982,3.141593,3996.253,0.2471664,1958756.0,1453.524,1.015142E8,1453.524,1.000028,0.8792183,9.745541E-6,0.0173958,8.497618E-6,1.09547E-4,0.02244898,0.008172922,8.980349E-5,1.515354E-4,1.302857E-4,1.50556E-4,0.0390823,6.523807E-4,0.01485482,3.084074E-4,2.59136E-4,5.571576E-5,0.006097271,0.00894487,1.026362E-5,2.846623E-6,7.136597E-5,3.993471E-5,1.341101E-5,2.547925E-4,6.339901E-4,2.979073E-4,4.844196E-5,4.752751E-5,2.320645E-4,9.392356,7.874928E-5,578249.0,578257.9
6.0,0.001483467,3.141593,0.7853982,3.141593,3992.845,0.2471664,2781064.0,1452.086,1.013876E8,1452.086,1.00003,0.878901,9.57393E-6,0.01754763,8.351706E-6,1.116303E-4,0.02256748,0.008262062,9.029058E-5,1.516162E-4,1.33434E-4,1.525693E-4,0.03943337,6.747239E-4,0.01471161,3.014647E-4,2.56529E-4,5.482357E-5,0.006091902,0.008646425,1.004049E-5,2.745612E-6,7.34844E-5,4.074164E-5,1.402377E-5,2.60747E-4,6.470868E-4,3.006765E-4,5.029908E-5,4.977419E-5,2.375636E-4,9.39106,7.881648E-5,578169.2,578177.4
6.2,0.001533578,3.141593,0.7853982,3.141593,3989.438,0.2471664,3525931.0,1450.658,1.01262E8,1450.658,1.000031,0.878598,9.406651E-6,0.01769529,8.209897E-6,1.137005E-4,0.02267801,0.008347556,9.070695E-5,1.516659E-4,1.365311E-4,1.544589E-4,0.03976915,6.967132E-4,0.01457257,2.947616E-4,2.539233E-4,5.394905E-5,0.006084732,0.008363657,9.828451E-6,2.650151E-6,7.557433E-5,4.150811E-5,1.463425E-5,2.665508E-4,6.598131E-4,3.03246E-4,5.21232E-5,5.202167E-5,2.429154E-4,9.38983,7.888381E-5,578093.4,578101.0
6.4,0.001583732,3.141593,0.7853982,3.141593,3986.029,0.2471664,4200478.0,1449.24,1.011372E8,1449.24,1.000032,0.8783085,9.243509E-6,0.01783897,8.071929E-6,1.15758E-4,0.02278115,0.008429593,9.105993E-5,1.51692E-4,1.395782E-4,1.562316E-4,0.04009058,7.183442E-4,0.01443754,2.88285E-4,2.513249E-4,5.309266E-5,0.006075956,0.008095522,9.626671E-6,2.559859E-6,7.763557E-5,4.223562E-5,1.524188E-5,2.722077E-4,6.721782E-4,3.056301E-4,5.391353E-5,5.426789E-5,2.481243E-4,9.388662,7.895126E-5,578021.4,578028.4
6.465456,0.001600155,3.141593,0.7853982,3.141593,3984.913,0.2471664,4397038.0,1448.778,1.010965E8,1448.778,1.000032,0.8782164,9.191172E-6,0.01788516,8.03033E-6,1.164297E-4,0.02281342,0.008455721,9.116285E-5,1.516969E-4,1.405648E-4,1.567875E-4,0.0401928,7.253452E-4,0.01439419,2.862117E-4,2.50477E-4,5.281637E-5,0.006072765,0.008010781,9.562762E-6,2.531282E-6,7.830392E-5,4.246548E-5,1.544003E-5,2.740278E-4,6.761481E-4,3.063722E-4,5.449203E-5,5.500243E-5,2.497988E-4,9.388292,7.897337E-5,577998.7,578005.6
6.6,0.001633929,3.141593,0.7853982,3.141593,3982.619,0.2471664,4813220.0,1447.83,1.010131E8,1447.83,1.000033,0.8780316,9.084341E-6,0.01797881,7.937577E-6,1.178039E-4,0.02287743,0.008508329,9.135574E-5,1.517022E-4,1.425764E-4,1.578929E-4,0.04039841,7.396114E-4,0.01430638,2.820254E-4,2.487391E-4,5.225471E-5,0.006065741,0.00784115,9.434584E-6,2.474426E-6,7.966805E-5,4.29251E-5,1.584609E-5,2.777204E-4,6.841888E-4,3.078404E-4,5.566924E-5,5.651092E-5,2.531939E-4,9.387552,7.901887E-5,577953.1,577959.6
6.8,0.001684169,3.141593,0.7853982,3.141593,3979.207,0.2471664,5364334.0,1446.429,1.008898E8,1446.429,1.000034,0.8777665,8.928869E-6,0.01811501,7.80661E-6,1.198372E-4,0.02296743,0.008583978,9.160092E-5,1.516982E-4,1.455277E-4,1.594503E-4,0.04069362,7.605183E-4,0.01417888,2.759654E-4,2.461704E-4,5.14351E-5,0.006054265,0.007599459,9.251321E-6,2.39344E-6,8.16723E-5,4.357836E-5,1.644643E-5,2.830946E-4,6.958594E-4,3.098916E-4,5.739042E-5,5.874898E-5,2.581302E-4,9.386495,7.908662E-5,577888.0,577894.2
6.982656,0.00173009,3.141593,0.7853982,3.141593,3976.089,0.2471664,5894960.0,1445.155,1.007777E8,1445.155,1.000035,0.8775342,8.786842E-6,0.01823627,7.688191E-6,1.216837E-4,0.02304443,0.008650444,9.17841E-5,1.516767E-4,1.48182E-4,1.60785E-4,0.0409526,7.792907E-4,0.01406561,2.705882E-4,2.43843E-4,5.07031E-5,0.006042784,0.007389345,9.091333E-6,2.322353E-6,8.347751E-5,4.414401E-5,1.69909E-5,2.878823E-4,7.06223E-4,3.116329E-4,5.893139E-5,6.078708E-5,2.625233E-4,9.385576,7.914863E-5,577831.5,577837.4
7.0,0.001734452,3.141593,0.7853982,3.141593,3975.793,0.2471664,5912111.0,1445.035,1.007671E8,1445.035,1.000035,0.8775127,8.77379E-6,0.01824764,7.676346E-6,1.21858E-4,0.02305149,0.008656629,9.179957E-5,1.516725E-4,1.48432E-4,1.609076E-4,0.04097668,7.810572E-4,0.01405501,2.70083E-4,2.436231E-4,5.063445E-5,0.006041649,0.007369897,9.076455E-6,2.315845E-6,8.364758E-5,4.41963E-5,1.704239E-5,2.88331E-4,7.071926E-4,3.11792E-4,5.907616E-5,6.098025E-5,2.629348E-4,9.385491,7.915452E-5,577826.2,577832.1
7.199227,0.001784583,3.141593,0.7853982,3.141593,3972.391,0.2471664,6315870.0,1443.653,1.006455E8,1443.653,1.000036,0.8772703,8.623398E-6,0.01837637,7.549511E-6,1.238539E-4,0.0231298,0.008726198,9.195363E-5,1.51609E-4,1.512791E-4,1.622668E-4,0.04124737,8.011525E-4,0.01393507,2.643741E-4,2.411105E-4,4.985604E-5,0.006028103,0.007152384,8.909507E-6,2.24264E-6,8.558549E-5,4.477954E-5,1.763117E-5,2.934145E-4,7.181586E-4,3.135476E-4,6.072015E-5,6.319409E-5,2.675949E-4,9.38454,7.922232E-5,577767.5,577773.1
7.2,0.001784778,3.141593,0.7853982,3.141593,3972.378,0.2471664,6316073.0,1443.648,1.006451E8,1443.648,1.000036,0.8772694,8.622881E-6,0.01837686,7.549076E-6,1.238616E-4,0.0231301,0.008726463,9.195413E-5,1.516089E-4,1.512901E-4,1.622719E-4,0.0412484,8.012297E-4,0.01393462,2.643525E-4,2.411008E-4,4.985306E-5,0.006028048,0.007151562,8.908875E-6,2.242379E-6,8.559295E-5,4.478173E-5,1.763344E-5,2.93434E-4,7.182004E-4,3.135541E-4,6.072645E-5,6.320266E-5,2.676127E-4,9.384536,7.922258E-5,577767.3,577772.8
7.4,0.001835148,3.141593,0.7853982,3.141593,3968.958,0.2471664,6716107.0,1442.267,1.005235E8,1442.267,1.000037,0.877036,8.481163E-6,0.01850279,7.429744E-6,1.258579E-4,0.02320358,0.008793612,9.206549E-5,1.515802E-4,1.541045E-4,1.635463E-4,0.04150942,8.210362E-4,0.01381742,2.588816E-4,2.38605E-4,4.908853E-5,0.006013557,0.006943776,8.749371E-6,2.174164E-6,8.751317E-5,4.53311E-5,1.82194E-5,2.984084E-4,7.288901E-4,3.151851E-4,6.234108E-5,6.541547E-5,2.721676E-4,9.383625,7.929084E-5,577711.1,577716.4
7.6,0.001885561,3.141593,0.7853982,3.141593,3965.536,0.2471664,7093027.0,1440.892,1.004025E8,1440.892,1.000038,0.876812,8.33819E-6,0.01862556,7.30929E-6,1.278433E-4,0.02327234,0.008858215,9.214427E-5,1.515501E-4,1.568765E-4,1.647367E-4,0.04176038,8.404852E-4,0.0137034,2.53547E-4,2.361386E-4,4.834186E-5,0.005998296,0.006745837,8.597033E-6,2.108218E-6,8.940711E-5,4.584787E-5,1.880004E-5,3.032581E-4,7.392754E-4,3.166966E-4,6.392102E-5,6.761766E-5,2.766049E-4,9.382758,7.935926E-5,577657.5,577662.5
7.8,0.001936017,3.141593,0.7853982,3.141593,3962.111,0.2471664,7421389.0,1439.522,1.00282E8,1439.522,1.000039,0.8765969,8.198131E-6,0.01874527,7.191522E-6,1.29819E-4,0.02333672,0.008920376,9.219301E-5,1.515164E-4,1.596063E-4,1.658471E-4,0.04200175,8.595734E-4,0.01359247,2.48359E-4,2.337039E-4,4.761309E-5,0.00598236,0.006557207,8.45126E-6,2.045476E-6,9.127421E-5,4.633349E-5,1.937492E-5,3.079851E-4,7.493616E-4,3.180959E-4,6.546582E-5,6.980747E-5,2.809269E-4,9.381931,7.942786E-5,577606.5,577611.3
8.0,0.001986517,3.141593,0.7853982,3.141593,3958.683,0.2471664,7719006.0,1438.157,1.001618E8,1438.157,1.00004,0.8763901,8.060738E-6,0.01886203,7.075949E-6,1.317841E-4,0.02339701,0.008980217,9.2214E-5,1.514827E-4,1.622953E-4,1.668822E-4,0.04223408,8.783054E-4,0.01348448,2.433209E-4,2.313024E-4,4.690168E-5,0.00596584,0.006377293,8.311668E-6,1.985699E-6,9.311522E-5,4.678882E-5,1.99438E-5,3.125934E-4,7.591584E-4,3.193908E-4,6.697589E-5,7.198384E-5,2.851378E-4,9.381143,7.949664E-5,577557.7,577562.4
8.2,0.002037061,3.141593,0.7853982,3.141593,3955.252,0.2471664,7981027.0,1436.797,1.000421E8,1436.797,1.000041,0.8761912,7.926113E-6,0.01897594,6.963151E-6,1.337405E-4,0.02345351,0.009037831,9.220948E-5,1.514496E-4,1.649439E-4,1.678455E-4,0.04245779,8.966819E-4,0.01337934,2.384264E-4,2.289356E-4,4.620742E-5,0.005948814,0.006205626,8.178019E-6,1.928767E-6,9.493046E-5,4.721461E-5,2.050641E-5,3.170854E-4,7.686725E-4,3.205881E-4,6.845131E-5,7.414557E-5,2.892401E-4,9.380391,7.95656E-5,577511.3,577515.7
8.4,0.00208765,3.141593,0.7853982,3.141593,3951.817,0.2471664,8219319.0,1435.441,9.992283E7,1435.441,1.000042,0.876,7.793832E-6,0.019087,6.851714E-6,1.356874E-4,0.02350633,0.009093252,9.218082E-5,1.514175E-4,1.67552E-4,1.687385E-4,0.04267309,9.146963E-4,0.01327704,2.336717E-4,2.266058E-4,4.553045E-5,0.00593134,0.006041967,8.050177E-6,1.874503E-6,9.671961E-5,4.761095E-5,2.106235E-5,3.21461E-4,7.779039E-4,3.216916E-4,6.989145E-5,7.629126E-5,2.932342E-4,9.379674,7.963475E-5,577467.0,577471.3
8.6,0.002138282,3.141593,0.7853982,3.141593,3948.379,0.2471664,8436469.0,1434.089,9.980385E7,1434.089,1.000043,0.8758158,7.663709E-6,0.01919546,6.742942E-6,1.376265E-4,0.02355595,0.009146687,9.213119E-5,1.513867E-4,1.701223E-4,1.695685E-4,0.04288081,9.32371E-4,0.01317734,2.290446E-4,2.243118E-4,4.486952E-5,0.005913509,0.005885449,7.927546E-6,1.822602E-6,9.848449E-5,4.798028E-5,2.161177E-5,3.25729E-4,7.868751E-4,3.227124E-4,7.129854E-5,7.842078E-5,2.971288E-4,9.37899,7.97041E-5,577424.7,577428.8
8.8,0.002188957,3.141593,0.7853982,3.141593,3944.938,0.2471664,8631687.0,1432.741,9.968519E7,1432.741,1.000044,0.8756383,7.536335E-6,0.01930134,6.63594E-6,1.395586E-4,0.02360248,0.009198168,9.20617E-5,1.513613E-4,1.726548E-4,1.70337E-4,0.04308114,9.497003E-4,0.01308021,2.2455E-4,2.220553E-4,4.422458E-5,0.00589537,0.005735863,7.810078E-6,1.773147E-6,1.002252E-4,4.832235E-5,2.215434E-5,3.298895E-4,7.955865E-4,3.236537E-4,7.267207E-5,8.053289E-5,3.009242E-4,9.378336,7.977363E-5,577384.4,577388.4
