Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_C3H3_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C6H5_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_BENZYNE_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H4C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
5.177822,0.001158092,3.141593,0.7853982,3.141593,4392.043,0.1476364,-1.338634E7,1641.605,1.18066E8,1641.605,1.000047,0.9198364,7.247606E-5,0.01876921,3.165867E-5,0.004011239,0.02643353,1.722142E-4,7.429232E-5,3.495817E-5,2.664572E-4,7.989336E-4,0.02346995,8.320889E-6,0.001996189,7.478722E-5,7.360184E-6,3.398299E-6,2.250832E-6,0.001194586,1.583374E-5,1.891443E-5,1.776103E-8,7.000693E-5,1.737343E-4,1.940816E-4,2.403993E-4,6.736713E-4,1.253815E-4,8.163747E-4,1.810007E-4,5.765056,4.279933E-5,297279.9,297283.5
5.17822,0.001158182,3.141593,0.7853982,3.141593,4392.031,0.1476364,-1.741997E7,1641.6,1.180656E8,1641.6,1.000047,0.9198362,7.246491E-5,0.01876938,3.168128E-5,0.004011123,0.02643386,1.722074E-4,7.428889E-5,3.495538E-5,2.664601E-4,7.988997E-4,0.02346985,8.319658E-6,0.00199619,7.478264E-5,7.359537E-6,3.398018E-6,2.250644E-6,0.001194516,1.583185E-5,1.891333E-5,1.776042E-8,7.000926E-5,1.737358E-4,1.940864E-4,2.403974E-4,6.736633E-4,1.25378E-4,8.16417E-4,1.810061E-4,5.765055,4.279945E-5,297280.1,297283.8
5.178241,0.001158187,3.141593,0.7853982,3.141593,4392.03,0.1476364,-2.033773E7,1641.6,1.180655E8,1641.6,1.000047,0.9198362,7.246412E-5,0.01876939,3.168162E-5,0.004011121,0.02643387,1.72207E-4,7.428871E-5,3.495524E-5,2.664602E-4,7.98898E-4,0.02346984,8.319592E-6,0.00199619,7.478241E-5,7.359504E-6,3.398004E-6,2.250634E-6,0.001194512,1.583176E-5,1.891328E-5,1.776039E-8,7.000938E-5,1.737359E-4,1.940866E-4,2.403973E-4,6.736629E-4,1.253778E-4,8.164191E-4,1.810064E-4,5.765055,4.279945E-5,297280.1,297283.8
5.178332,0.001158208,3.141593,0.7853982,3.141593,4392.028,0.1476364,-1.801935E7,1641.599,1.180654E8,1641.599,1.000047,0.9198361,7.245979E-5,0.01876943,3.168185E-5,0.004011108,0.02643395,1.722055E-4,7.428793E-5,3.49546E-5,2.664609E-4,7.988902E-4,0.02346982,8.319289E-6,0.00199619,7.478135E-5,7.359355E-6,3.397939E-6,2.250591E-6,0.001194496,1.583132E-5,1.891303E-5,1.776028E-8,7.000991E-5,1.737362E-4,1.940877E-4,2.403968E-4,6.73661E-4,1.25377E-4,8.164288E-4,1.810076E-4,5.765054,4.279948E-5,297280.2,297284.0
5.178359,0.001158214,3.141593,0.7853982,3.141593,4392.027,0.1476364,-1.959451E7,1641.599,1.180654E8,1641.599,1.000047,0.9198361,7.245859E-5,0.01876944,3.168146E-5,0.004011107,0.02643397,1.72205E-4,7.42877E-5,3.495441E-5,2.66461E-4,7.988879E-4,0.02346981,8.319194E-6,0.00199619,7.478104E-5,7.359312E-6,3.39792E-6,2.250578E-6,0.001194492,1.583119E-5,1.891295E-5,1.776024E-8,7.001007E-5,1.737363E-4,1.94088E-4,2.403967E-4,6.736605E-4,1.253767E-4,8.164316E-4,1.81008E-4,5.765054,4.279948E-5,297280.3,297284.0
5.178497,0.001158245,3.141593,0.7853982,3.141593,4392.023,0.1476364,-2.340779E7,1641.597,1.180653E8,1641.597,1.000047,0.919836,7.245374E-5,0.0187695,3.168042E-5,0.004011075,0.02643409,1.722026E-4,7.428652E-5,3.495344E-5,2.66462E-4,7.988761E-4,0.02346977,8.318693E-6,0.001996191,7.477946E-5,7.359088E-6,3.397822E-6,2.250513E-6,0.001194467,1.583053E-5,1.891257E-5,1.776004E-8,7.001086E-5,1.737368E-4,1.940897E-4,2.40396E-4,6.736577E-4,1.253755E-4,8.164461E-4,1.810098E-4,5.765054,4.279952E-5,297280.4,297284.2
5.178699,0.001158291,3.141593,0.7853982,3.141593,4392.017,0.1476364,-1.436704E7,1641.595,1.180651E8,1641.595,1.000047,0.9198359,7.244792E-5,0.01876959,3.167681E-5,0.004011019,0.02643425,1.721992E-4,7.428481E-5,3.495201E-5,2.664635E-4,7.98859E-4,0.02346972,8.318006E-6,0.001996191,7.477714E-5,7.358761E-6,3.397679E-6,2.250418E-6,0.001194432,1.582957E-5,1.891202E-5,1.775969E-8,7.001203E-5,1.737375E-4,1.940921E-4,2.40395E-4,6.736536E-4,1.253737E-4,8.164673E-4,1.810126E-4,5.765053,4.279958E-5,297280.5,297284.4
5.178976,0.001158354,3.141593,0.7853982,3.141593,4392.009,0.1476364,-1.193289E7,1641.591,1.180648E8,1641.591,1.000047,0.9198358,7.243815E-5,0.0187697,3.168832E-5,0.004010959,0.02643448,1.721945E-4,7.428248E-5,3.495005E-5,2.664654E-4,7.988354E-4,0.02346965,8.316875E-6,0.001996192,7.477396E-5,7.358308E-6,3.397481E-6,2.250287E-6,0.001194383,1.582822E-5,1.891126E-5,1.775929E-8,7.001361E-5,1.737385E-4,1.940954E-4,2.403937E-4,6.736481E-4,1.253712E-4,8.164962E-4,1.810163E-4,5.765052,4.279966E-5,297280.7,297284.7
5.179027,0.001158366,3.141593,0.7853982,3.141593,4392.008,0.1476364,-1.939775E7,1641.591,1.180647E8,1641.591,1.000047,0.9198357,7.24359E-5,0.01876973,3.16863E-5,0.004010952,0.02643453,1.721936E-4,7.428205E-5,3.494968E-5,2.664658E-4,7.98831E-4,0.02346963,8.31669E-6,0.001996192,7.477337E-5,7.358224E-6,3.397445E-6,2.250263E-6,0.001194374,1.582797E-5,1.891112E-5,1.775921E-8,7.00139E-5,1.737387E-4,1.940961E-4,2.403934E-4,6.73647E-4,1.253708E-4,8.165015E-4,1.81017E-4,5.765052,4.279967E-5,297280.8,297284.8
5.179425,0.001158457,3.141593,0.7853982,3.141593,4391.996,0.1476364,-3.091214E7,1641.586,1.180643E8,1641.586,1.000047,0.9198355,7.24107E-5,0.0187699,3.16898E-5,0.004010864,0.02643486,1.721869E-4,7.427874E-5,3.494682E-5,2.664687E-4,7.98797E-4,0.02346953,8.314649E-6,0.001996194,7.47688E-5,7.357564E-6,3.397161E-6,2.250076E-6,0.001194304,1.582599E-5,1.891003E-5,1.775853E-8,7.001614E-5,1.737401E-4,1.941009E-4,2.403915E-4,6.736391E-4,1.253672E-4,8.165426E-4,1.810224E-4,5.76505,4.279979E-5,297281.3,297285.4
5.179494,0.001158472,3.141593,0.7853982,3.141593,4391.994,0.1476364,-1.95764E7,1641.585,1.180642E8,1641.585,1.000047,0.9198355,7.240298E-5,0.01876993,3.16977E-5,0.004010838,0.02643491,1.721858E-4,7.427818E-5,3.494632E-5,2.664692E-4,7.987912E-4,0.02346951,8.314156E-6,0.001996194,7.476802E-5,7.357447E-6,3.397111E-6,2.250044E-6,0.001194292,1.582564E-5,1.890984E-5,1.775846E-8,7.001653E-5,1.737403E-4,1.941017E-4,2.403911E-4,6.736377E-4,1.253666E-4,8.165497E-4,1.810233E-4,5.76505,4.279981E-5,297281.2,297285.4
5.180683,0.001158743,3.141593,0.7853982,3.141593,4391.959,0.1476364,-1.124699E7,1641.571,1.18063E8,1641.571,1.000047,0.919835,7.243471E-5,0.01877045,3.170137E-5,0.004010412,0.02643591,1.721658E-4,7.426862E-5,3.49379E-5,2.664774E-4,7.986901E-4,0.02346919,8.313901E-6,0.001996197,7.47544E-5,7.35554E-6,3.39625E-6,2.249485E-6,0.001194083,1.581999E-5,1.890657E-5,1.775689E-8,7.002323E-5,1.737445E-4,1.94116E-4,2.403853E-4,6.736138E-4,1.25356E-4,8.166712E-4,1.810393E-4,5.765047,4.280014E-5,297281.1,297285.2
5.181495,0.001158928,3.141593,0.7853982,3.141593,4391.935,0.1476364,-1.789486E7,1641.561,1.180621E8,1641.561,1.000047,0.9198346,7.24383E-5,0.0187708,3.17283E-5,0.004010128,0.02643658,1.72152E-4,7.426225E-5,3.493221E-5,2.664832E-4,7.986211E-4,0.02346898,8.314524E-6,0.001996199,7.47451E-5,7.354249E-6,3.395659E-6,2.249101E-6,0.001193941,1.58162E-5,1.890434E-5,1.775596E-8,7.002795E-5,1.737473E-4,1.941257E-4,2.403813E-4,6.735973E-4,1.253487E-4,8.16754E-4,1.810502E-4,5.765044,4.280038E-5,297281.3,297285.4
5.181667,0.001158967,3.141593,0.7853982,3.141593,4391.93,0.1476364,-5.161333E7,1641.559,1.18062E8,1641.559,1.000047,0.9198344,7.244254E-5,0.01877088,3.173489E-5,0.0040101,0.02643673,1.721491E-4,7.426093E-5,3.493102E-5,2.664844E-4,7.986064E-4,0.02346893,8.314629E-6,0.0019962,7.474313E-5,7.35398E-6,3.395533E-6,2.24902E-6,0.001193911,1.58154E-5,1.890387E-5,1.775588E-8,7.002895E-5,1.737479E-4,1.941278E-4,2.403804E-4,6.735937E-4,1.253472E-4,8.167712E-4,1.810525E-4,5.765043,4.280043E-5,297281.4,297285.6
5.181688,0.001158972,3.141593,0.7853982,3.141593,4391.93,0.1476364,-3.053427E7,1641.559,1.180619E8,1641.559,1.000047,0.9198344,7.244281E-5,0.01877089,3.173519E-5,0.004010098,0.02643674,1.721488E-4,7.426076E-5,3.493087E-5,2.664845E-4,7.986047E-4,0.02346892,8.314651E-6,0.0019962,7.474289E-5,7.353947E-6,3.395517E-6,2.24901E-6,0.001193907,1.581531E-5,1.890381E-5,1.775587E-8,7.002907E-5,1.737479E-4,1.94128E-4,2.403803E-4,6.735933E-4,1.25347E-4,8.167734E-4,1.810528E-4,5.765043,4.280043E-5,297281.5,297285.6
5.181759,0.001158988,3.141593,0.7853982,3.141593,4391.928,0.1476364,-2.206978E7,1641.558,1.180619E8,1641.558,1.000047,0.9198344,7.243963E-5,0.01877092,3.173497E-5,0.004010089,0.0264368,1.721476E-4,7.426022E-5,3.493038E-5,2.66485E-4,7.985986E-4,0.02346891,8.31465E-6,0.0019962,7.474208E-5,7.353834E-6,3.395465E-6,2.248977E-6,0.001193895,1.581497E-5,1.890362E-5,1.775583E-8,7.002949E-5,1.737482E-4,1.941289E-4,2.4038E-4,6.735918E-4,1.253464E-4,8.167805E-4,1.810537E-4,5.765043,4.280045E-5,297281.6,297285.8
5.182077,0.00115906,3.141593,0.7853982,3.141593,4391.918,0.1476364,-1.13667E7,1641.555,1.180615E8,1641.555,1.000047,0.9198343,7.244136E-5,0.01877106,3.172664E-5,0.004009971,0.02643707,1.721422E-4,7.425779E-5,3.492817E-5,2.664873E-4,7.985716E-4,0.02346882,8.314711E-6,0.0019962,7.473844E-5,7.353337E-6,3.395232E-6,2.248827E-6,0.001193839,1.581351E-5,1.890274E-5,1.775552E-8,7.003136E-5,1.737492E-4,1.941327E-4,2.403784E-4,6.735854E-4,1.253435E-4,8.168126E-4,1.81058E-4,5.765042,4.280054E-5,297281.5,297285.7
5.182838,0.001159234,3.141593,0.7853982,3.141593,4391.896,0.1476364,-1.054657E7,1641.546,1.180607E8,1641.546,1.000047,0.9198339,7.244748E-5,0.01877139,3.172668E-5,0.004009719,0.0264377,1.721294E-4,7.425206E-5,3.492292E-5,2.664926E-4,7.985069E-4,0.02346862,8.315459E-6,0.001996202,7.472973E-5,7.352154E-6,3.394675E-6,2.248466E-6,0.001193705,1.581007E-5,1.890065E-5,1.775464E-8,7.003588E-5,1.737516E-4,1.941418E-4,2.403746E-4,6.735698E-4,1.253367E-4,8.168892E-4,1.810682E-4,5.76504,4.280076E-5,297281.6,297285.9
5.182985,0.001159267,3.141593,0.7853982,3.141593,4391.892,0.1476364,-1.965211E7,1641.544,1.180606E8,1641.544,1.000047,0.9198338,7.244403E-5,0.01877146,3.173456E-5,0.004009683,0.02643783,1.721269E-4,7.425096E-5,3.49219E-5,2.664937E-4,7.984943E-4,0.02346858,8.315361E-6,0.001996202,7.472804E-5,7.351921E-6,3.394567E-6,2.248396E-6,0.001193679,1.580939E-5,1.890025E-5,1.77545E-8,7.003676E-5,1.737521E-4,1.941435E-4,2.403739E-4,6.735668E-4,1.253354E-4,8.169039E-4,1.810702E-4,5.765039,4.28008E-5,297281.8,297286.1
5.183115,0.001159297,3.141593,0.7853982,3.141593,4391.888,0.1476364,-1.603351E7,1641.542,1.180604E8,1641.542,1.000047,0.9198337,7.244347E-5,0.01877152,3.173645E-5,0.004009639,0.02643794,1.721247E-4,7.425E-5,3.4921E-5,2.664946E-4,7.984833E-4,0.02346854,8.315238E-6,0.001996202,7.472655E-5,7.351718E-6,3.394471E-6,2.248335E-6,0.001193656,1.580879E-5,1.889989E-5,1.77544E-8,7.003754E-5,1.737525E-4,1.941451E-4,2.403733E-4,6.735641E-4,1.253342E-4,8.169169E-4,1.810719E-4,5.765039,4.280084E-5,297281.8,297286.1
5.183494,0.001159383,3.141593,0.7853982,3.141593,4391.877,0.1476364,-3.087787E7,1641.538,1.1806E8,1641.538,1.000047,0.9198335,7.244675E-5,0.01877168,3.174643E-5,0.004009534,0.02643825,1.721183E-4,7.424723E-5,3.49184E-5,2.664973E-4,7.984511E-4,0.02346844,8.315186E-6,0.001996203,7.472222E-5,7.351131E-6,3.394193E-6,2.248155E-6,0.00119359,1.580708E-5,1.889885E-5,1.775413E-8,7.00398E-5,1.737536E-4,1.941496E-4,2.403714E-4,6.735563E-4,1.253308E-4,8.169546E-4,1.81077E-4,5.765037,4.280095E-5,297282.0,297286.4
5.183597,0.001159407,3.141593,0.7853982,3.141593,4391.874,0.1476364,-1.644381E7,1641.536,1.180599E8,1641.536,1.000047,0.9198335,7.244245E-5,0.01877173,3.174538E-5,0.004009511,0.02643834,1.721165E-4,7.424648E-5,3.491768E-5,2.66498E-4,7.984423E-4,0.02346842,8.315105E-6,0.001996203,7.472104E-5,7.350969E-6,3.394116E-6,2.248106E-6,0.001193572,1.580661E-5,1.889857E-5,1.775406E-8,7.004043E-5,1.73754E-4,1.941508E-4,2.403709E-4,6.735542E-4,1.253299E-4,8.169649E-4,1.810784E-4,5.765037,4.280098E-5,297282.1,297286.4
5.183677,0.001159425,3.141593,0.7853982,3.141593,4391.871,0.1476364,-1.390488E7,1641.535,1.180599E8,1641.535,1.000047,0.9198334,7.244055E-5,0.01877176,3.174532E-5,0.004009484,0.0264384,1.721152E-4,7.424591E-5,3.491713E-5,2.664986E-4,7.984355E-4,0.02346839,8.315008E-6,0.001996203,7.472013E-5,7.350845E-6,3.394058E-6,2.248069E-6,0.001193558,1.580624E-5,1.889835E-5,1.7754E-8,7.00409E-5,1.737542E-4,1.941518E-4,2.403705E-4,6.735526E-4,1.253292E-4,8.169728E-4,1.810794E-4,5.765037,4.2801E-5,297282.1,297286.4
5.184482,0.001159608,3.141593,0.7853982,3.141593,4391.848,0.1476364,-3.592518E7,1641.526,1.18059E8,1641.526,1.000047,0.919833,7.244155E-5,0.01877212,3.175534E-5,0.004009267,0.02643907,1.721016E-4,7.424017E-5,3.491161E-5,2.665043E-4,7.98367E-4,0.02346818,8.31479E-6,0.001996205,7.471092E-5,7.349598E-6,3.393463E-6,2.247687E-6,0.001193417,1.580262E-5,1.889615E-5,1.775334E-8,7.004575E-5,1.737565E-4,1.941614E-4,2.403665E-4,6.735361E-4,1.25322E-4,8.170522E-4,1.810902E-4,5.765033,4.280123E-5,297282.5,297287.1
5.184534,0.00115962,3.141593,0.7853982,3.141593,4391.846,0.1476364,-2.973343E7,1641.525,1.180589E8,1641.525,1.000047,0.9198329,7.243789E-5,0.01877214,3.175532E-5,0.004009263,0.02643912,1.721007E-4,7.423981E-5,3.491125E-5,2.665047E-4,7.983625E-4,0.02346816,8.314696E-6,0.001996205,7.471033E-5,7.349516E-6,3.393425E-6,2.247662E-6,0.001193407,1.580237E-5,1.8896E-5,1.775331E-8,7.004606E-5,1.737567E-4,1.94162E-4,2.403662E-4,6.73535E-4,1.253215E-4,8.170573E-4,1.810909E-4,5.765033,4.280124E-5,297282.6,297287.2
5.184738,0.001159666,3.141593,0.7853982,3.141593,4391.84,0.1476364,-1.246808E7,1641.523,1.180587E8,1641.523,1.000047,0.9198329,7.243603E-5,0.01877224,3.175153E-5,0.004009188,0.02643929,1.720973E-4,7.42384E-5,3.490986E-5,2.665061E-4,7.983453E-4,0.02346811,8.314376E-6,0.001996205,7.470801E-5,7.349202E-6,3.393275E-6,2.247566E-6,0.001193372,1.580145E-5,1.889545E-5,1.775318E-8,7.004728E-5,1.737573E-4,1.941645E-4,2.403653E-4,6.735309E-4,1.253197E-4,8.170772E-4,1.810936E-4,5.765033,4.28013E-5,297282.6,297287.1
5.185057,0.001159739,3.141593,0.7853982,3.141593,4391.831,0.1476364,-2.811105E7,1641.519,1.180584E8,1641.519,1.000047,0.9198327,7.244292E-5,0.01877238,3.175343E-5,0.004009084,0.02643956,1.720919E-4,7.423621E-5,3.490767E-5,2.665084E-4,7.983181E-4,0.02346803,8.314387E-6,0.001996206,7.470436E-5,7.348711E-6,3.393038E-6,2.247414E-6,0.001193316,1.580004E-5,1.889457E-5,1.775292E-8,7.004921E-5,1.737582E-4,1.941683E-4,2.403637E-4,6.735243E-4,1.253168E-4,8.171084E-4,1.810978E-4,5.765032,4.28014E-5,297282.7,297287.3
5.185156,0.001159762,3.141593,0.7853982,3.141593,4391.828,0.1476364,-1.8122E7,1641.518,1.180583E8,1641.518,1.000047,0.9198326,7.243897E-5,0.01877242,3.175883E-5,0.004009053,0.02643964,1.720903E-4,7.423554E-5,3.4907E-5,2.665091E-4,7.983097E-4,0.023468,8.314294E-6,0.001996206,7.470323E-5,7.348557E-6,3.392965E-6,2.247367E-6,0.001193298,1.579958E-5,1.88943E-5,1.775286E-8,7.004981E-5,1.737584E-4,1.941695E-4,2.403632E-4,6.735223E-4,1.25316E-4,8.17118E-4,1.810992E-4,5.765031,4.280142E-5,297282.7,297287.3
5.185701,0.001159886,3.141593,0.7853982,3.141593,4391.812,0.1476364,-2.361276E7,1641.511,1.180577E8,1641.511,1.000047,0.9198323,7.244676E-5,0.01877267,3.177012E-5,0.004008903,0.02644009,1.720811E-4,7.423188E-5,3.490329E-5,2.665129E-4,7.982634E-4,0.02346785,8.314551E-6,0.001996207,7.469701E-5,7.347724E-6,3.39256E-6,2.247109E-6,0.001193203,1.579717E-5,1.889281E-5,1.775259E-8,7.005312E-5,1.737599E-4,1.941759E-4,2.403605E-4,6.735111E-4,1.253111E-4,8.171709E-4,1.811064E-4,5.765029,4.280158E-5,297283.0,297287.7
5.185742,0.001159895,3.141593,0.7853982,3.141593,4391.81,0.1476364,-1.235281E7,1641.511,1.180577E8,1641.511,1.000047,0.9198323,7.244489E-5,0.01877269,3.176983E-5,0.00400889,0.02644013,1.720804E-4,7.42316E-5,3.490301E-5,2.665132E-4,7.982599E-4,0.02346784,8.314539E-6,0.001996207,7.469654E-5,7.34766E-6,3.392529E-6,2.247089E-6,0.001193196,1.579698E-5,1.88927E-5,1.775258E-8,7.005338E-5,1.7376E-4,1.941764E-4,2.403603E-4,6.735102E-4,1.253107E-4,8.171749E-4,1.81107E-4,5.765029,4.280159E-5,297283.0,297287.7
5.186429,0.001160051,3.141593,0.7853982,3.141593,4391.79,0.1476364,-1.827189E7,1641.502,1.180569E8,1641.502,1.000047,0.919832,7.245938E-5,0.01877299,3.176989E-5,0.004008645,0.0264407,1.720689E-4,7.422713E-5,3.48984E-5,2.665181E-4,7.982016E-4,0.02346766,8.315282E-6,0.001996208,7.468871E-5,7.346624E-6,3.392018E-6,2.246763E-6,0.001193075,1.579402E-5,1.889082E-5,1.775214E-8,7.005761E-5,1.737618E-4,1.941846E-4,2.403569E-4,6.734961E-4,1.253046E-4,8.172413E-4,1.811161E-4,5.765027,4.280179E-5,297283.0,297287.7
5.186693,0.001160111,3.141593,0.7853982,3.141593,4391.783,0.1476364,-2.980811E7,1641.499,1.180567E8,1641.499,1.000047,0.9198318,7.246034E-5,0.01877311,3.177281E-5,0.004008581,0.02644092,1.720644E-4,7.422543E-5,3.489663E-5,2.6652E-4,7.981791E-4,0.02346759,8.315667E-6,0.001996208,7.468569E-5,7.346225E-6,3.391821E-6,2.246637E-6,0.001193029,1.579288E-5,1.88901E-5,1.775202E-8,7.005926E-5,1.737625E-4,1.941877E-4,2.403556E-4,6.734907E-4,1.253022E-4,8.172667E-4,1.811196E-4,5.765026,4.280187E-5,297283.2,297287.9
5.186764,0.001160128,3.141593,0.7853982,3.141593,4391.78,0.1476364,-1.53127E7,1641.498,1.180566E8,1641.498,1.000047,0.9198318,7.245854E-5,0.01877314,3.177401E-5,0.00400856,0.02644098,1.720632E-4,7.422498E-5,3.489615E-5,2.665205E-4,7.981731E-4,0.02346757,8.315684E-6,0.001996208,7.468488E-5,7.346117E-6,3.391767E-6,2.246603E-6,0.001193017,1.579257E-5,1.88899E-5,1.775199E-8,7.005971E-5,1.737627E-4,1.941886E-4,2.403552E-4,6.734892E-4,1.253015E-4,8.172736E-4,1.811205E-4,5.765026,4.280189E-5,297283.2,297287.9
5.196879,0.001162431,3.141593,0.7853982,3.141593,4391.491,0.1476364,-8760205.0,1641.383,1.180464E8,1641.383,1.000047,0.9198275,7.260684E-5,0.01877749,3.173052E-5,0.004004753,0.02644945,1.718847E-4,7.416502E-5,3.483473E-5,2.66593E-4,7.973144E-4,0.02346489,8.329653E-6,0.001996209,7.45689E-5,7.331834E-6,3.384473E-6,2.241705E-6,0.001191246,1.575608E-5,1.886231E-5,1.773943E-8,7.013097E-5,1.737829E-4,1.943083E-4,2.403047E-4,6.732778E-4,1.252105E-4,8.182935E-4,1.812563E-4,5.765,4.280471E-5,297281.4,297286.0
5.2,0.001163142,3.141593,0.7853982,3.141593,4391.403,0.1476364,-8201683.0,1641.348,1.180433E8,1641.348,1.000047,0.9198262,7.261768E-5,0.0187788,3.173155E-5,0.004003578,0.02645204,1.718281E-4,7.414598E-5,3.481705E-5,2.666158E-4,7.970497E-4,0.02346407,8.330152E-6,0.001996208,7.453315E-5,7.327618E-6,3.382266E-6,2.240179E-6,0.0011907,1.574589E-5,1.885383E-5,1.773549E-8,7.015469E-5,1.737883E-4,1.943452E-4,2.402891E-4,6.732125E-4,1.251824E-4,8.186231E-4,1.812986E-4,5.764992,4.280557E-5,297280.9,297285.4
5.228151,0.001169553,3.141593,0.7853982,3.141593,4390.61,0.1476364,-7314103.0,1641.032,1.180155E8,1641.032,1.000047,0.9198152,7.249797E-5,0.01879052,3.16934E-5,0.003993139,0.02647521,1.71318E-4,7.393492E-5,3.466093E-5,2.668221E-4,7.946739E-4,0.02345667,8.310245E-6,0.001996192,7.421586E-5,7.289856E-6,3.362708E-6,2.226532E-6,0.001185823,1.565108E-5,1.87781E-5,1.770069E-8,7.037129E-5,1.738409E-4,1.946772E-4,2.40148E-4,6.72626E-4,1.249322E-4,8.217043E-4,1.816825E-4,5.764922,4.281329E-5,297277.0,297281.2
5.235986,0.001171337,3.141593,0.7853982,3.141593,4390.39,0.1476364,-6485397.0,1640.944,1.180078E8,1640.944,1.000047,0.9198122,7.246275E-5,0.01879379,3.167519E-5,0.003990256,0.02648161,1.711779E-4,7.386971E-5,3.461645E-5,2.668789E-4,7.940168E-4,0.02345462,8.303981E-6,0.001996185,7.412943E-5,7.27917E-6,3.357328E-6,2.2228E-6,0.001184479,1.562256E-5,1.875727E-5,1.769079E-8,7.042964E-5,1.738578E-4,1.94769E-4,2.401085E-4,6.724632E-4,1.248633E-4,8.22561E-4,1.817891E-4,5.764903,4.281545E-5,297275.9,297280.0
5.301145,0.001186182,3.141593,0.7853982,3.141593,4388.561,0.1476364,-6375969.0,1640.218,1.179439E8,1640.218,1.000047,0.9197885,7.191753E-5,0.01882029,3.145207E-5,0.00396645,0.02653395,1.700383E-4,7.329455E-5,3.421742E-5,2.673323E-4,7.886308E-4,0.02343773,8.226895E-6,0.001996099,7.343784E-5,7.186785E-6,3.314105E-6,2.192941E-6,0.001173517,1.536206E-5,1.858819E-5,1.756867E-8,7.086705E-5,1.74047E-4,1.955204E-4,2.397768E-4,6.71119E-4,1.243022E-4,8.296645E-4,1.826708E-4,5.764752,4.283328E-5,297266.0,297269.4
5.314164,0.001189148,3.141593,0.7853982,3.141593,4388.195,0.1476364,-6649999.0,1640.073,1.179312E8,1640.073,1.000047,0.9197838,7.181955E-5,0.01882551,3.141142E-5,0.003961805,0.02654423,1.698142E-4,7.318064E-5,3.413388E-5,2.674186E-4,7.87571E-4,0.02343438,8.212874E-6,0.00199607,7.330482E-5,7.168364E-6,3.305613E-6,2.187169E-6,0.001171371,1.530905E-5,1.855528E-5,1.754247E-8,7.094781E-5,1.74089E-4,1.956672E-4,2.397098E-4,6.70851E-4,1.24192E-4,8.310613E-4,1.828453E-4,5.764722,4.283685E-5,297264.3,297267.6
5.327866,0.001192271,3.141593,0.7853982,3.141593,4387.81,0.1476364,-6353056.0,1639.92,1.179177E8,1639.92,1.000047,0.9197789,7.173353E-5,0.018831,3.137544E-5,0.003956954,0.026555,1.695787E-4,7.306288E-5,3.404621E-5,2.675084E-4,7.86461E-4,0.02343086,8.200016E-6,0.001996035,7.316645E-5,7.149262E-6,3.296692E-6,2.181136E-6,0.001169127,1.525422E-5,1.852093E-5,1.751623E-8,7.103269E-5,1.741319E-4,1.958205E-4,2.39639E-4,6.705686E-4,1.240766E-4,8.32523E-4,1.830284E-4,5.764691,4.284062E-5,297262.5,297265.7
5.333209,0.001193489,3.141593,0.7853982,3.141593,4387.658,0.1476364,-1.762684E7,1639.86,1.179124E8,1639.86,1.000047,0.9197768,7.169888E-5,0.01883315,3.140762E-5,0.003955131,0.02655918,1.694872E-4,7.301767E-5,3.401207E-5,2.675433E-4,7.860296E-4,0.02342949,8.194784E-6,0.001996019,7.311299E-5,7.141895E-6,3.2932E-6,2.178795E-6,0.001168257,1.523294E-5,1.850762E-5,1.750762E-8,7.106581E-5,1.741481E-4,1.9588E-4,2.396113E-4,6.704584E-4,1.240318E-4,8.330881E-4,1.830996E-4,5.764678,4.28421E-5,297262.3,297265.5
