Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CO_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_RALD3_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C6H5C2H3_Soln#20 (),Mole_fraction_C6H5C2H5_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
0.04636021,16.03357,1587545.0,1724.859,1724.859,0.001040801,1.0,0.8733919,1.672403E-4,0.002766457,0.02741543,1.071647E-4,0.002656088,0.07461856,2.358815E-4,-0.002762696,0.001124665,1.956224E-4,3.435674E-5,1.464755E-6,2.947358E-7,2.135545E-5,1.291574E-7,5.157372E-10,1.021046E-5,0.0184616,0.001254305,9.187748,6.491387E-5,584676.9,584677.1
0.04636038,16.03357,1574839.0,1724.859,1724.859,0.001040801,1.0,0.8733919,1.672402E-4,0.002766454,0.02741541,1.071645E-4,0.002656086,0.07461853,2.358812E-4,-0.002762693,0.001124664,1.95622E-4,3.435667E-5,1.46475E-6,2.947351E-7,2.135541E-5,1.29157E-7,5.157351E-10,1.021044E-5,0.01846161,0.001254305,9.187748,6.491387E-5,584676.9,584677.1
0.04636053,16.03357,1636972.0,1724.859,1724.859,0.001040801,1.0,0.873392,1.672402E-4,0.002766452,0.02741538,1.071644E-4,0.002656085,0.0746185,2.358809E-4,-0.00276269,0.001124664,1.956216E-4,3.435659E-5,1.464746E-6,2.947343E-7,2.135536E-5,1.291566E-7,5.157331E-10,1.021041E-5,0.01846161,0.001254305,9.187748,6.491387E-5,584676.9,584677.1
0.04636081,16.03357,1557151.0,1724.859,1724.859,0.001040801,1.0,0.8733921,1.672403E-4,0.002766447,0.02741534,1.071644E-4,0.002656081,0.07461846,2.358805E-4,-0.002762685,0.001124662,1.956209E-4,3.435646E-5,1.464739E-6,2.94733E-7,2.135528E-5,1.291559E-7,5.157296E-10,1.021037E-5,0.01846162,0.001254305,9.187748,6.491386E-5,584676.9,584677.1
0.04636092,16.03357,1603592.0,1724.859,1724.859,0.001040801,1.0,0.8733921,1.672403E-4,0.002766445,0.02741532,1.071644E-4,0.002656079,0.07461844,2.358803E-4,-0.002762683,0.001124661,1.956206E-4,3.435641E-5,1.464736E-6,2.947325E-7,2.135525E-5,1.291556E-7,5.157282E-10,1.021035E-5,0.01846162,0.001254305,9.187748,6.491386E-5,584676.9,584677.0
0.04636193,16.03357,1561338.0,1724.859,1724.859,0.001040801,1.0,0.8733925,1.672416E-4,0.002766427,0.02741517,1.071645E-4,0.002656066,0.07461826,2.358787E-4,-0.002762665,0.001124656,1.956179E-4,3.435593E-5,1.464709E-6,2.947278E-7,2.135496E-5,1.291531E-7,5.157155E-10,1.021019E-5,0.01846165,0.001254305,9.187748,6.491384E-5,584676.8,584677.0
0.04636208,16.03357,1539611.0,1724.859,1724.859,0.001040801,1.0,0.8733925,1.672416E-4,0.002766425,0.02741514,1.071644E-4,0.002656064,0.07461824,2.358784E-4,-0.002762662,0.001124655,1.956175E-4,3.435586E-5,1.464705E-6,2.947271E-7,2.135492E-5,1.291528E-7,5.157138E-10,1.021017E-5,0.01846165,0.001254305,9.187748,6.491384E-5,584676.8,584677.0
0.04636209,16.03357,1605271.0,1724.859,1724.859,0.001040801,1.0,0.8733925,1.672416E-4,0.002766424,0.02741514,1.071644E-4,0.002656064,0.07461823,2.358784E-4,-0.002762662,0.001124655,1.956175E-4,3.435585E-5,1.464705E-6,2.94727E-7,2.135491E-5,1.291527E-7,5.157136E-10,1.021017E-5,0.01846165,0.001254305,9.187748,6.491384E-5,584676.8,584677.0
0.0463621,16.03357,1629870.0,1724.859,1724.859,0.001040801,1.0,0.8733925,1.672415E-4,0.002766424,0.02741514,1.071644E-4,0.002656064,0.07461823,2.358784E-4,-0.002762662,0.001124655,1.956175E-4,3.435585E-5,1.464704E-6,2.94727E-7,2.135491E-5,1.291527E-7,5.157135E-10,1.021016E-5,0.01846165,0.001254305,9.187748,6.491384E-5,584676.8,584677.0
0.04636276,16.03358,1612762.0,1724.86,1724.86,0.001040801,1.0,0.8733927,1.672423E-4,0.002766413,0.02741504,1.071642E-4,0.002656055,0.07461812,2.358773E-4,-0.00276265,0.001124651,1.956157E-4,3.435554E-5,1.464687E-6,2.947239E-7,2.135472E-5,1.291511E-7,5.157054E-10,1.021006E-5,0.01846167,0.001254305,9.187747,6.491382E-5,584676.8,584677.0
0.04636545,16.03359,1568315.0,1724.861,1724.861,0.001040801,1.0,0.8733936,1.672451E-4,0.002766366,0.02741462,1.071645E-4,0.002656018,0.07461765,2.358729E-4,-0.002762601,0.001124636,1.956087E-4,3.435426E-5,1.464615E-6,2.947117E-7,2.135394E-5,1.291444E-7,5.156737E-10,1.020963E-5,0.01846174,0.001254305,9.187747,6.491377E-5,584676.6,584676.8
0.0463655,16.03359,1208259.0,1724.861,1724.861,0.001040801,1.0,0.8733936,1.67245E-4,0.002766365,0.02741461,1.071645E-4,0.002656018,0.07461764,2.358728E-4,-0.0027626,0.001124636,1.956086E-4,3.435424E-5,1.464614E-6,2.947114E-7,2.135393E-5,1.291443E-7,5.156731E-10,1.020962E-5,0.01846174,0.001254305,9.187747,6.491377E-5,584676.6,584676.8
0.04636551,16.03359,1304631.0,1724.861,1724.861,0.001040801,1.0,0.8733936,1.67245E-4,0.002766365,0.02741461,1.071645E-4,0.002656018,0.07461764,2.358728E-4,-0.0027626,0.001124636,1.956085E-4,3.435423E-5,1.464614E-6,2.947114E-7,2.135393E-5,1.291443E-7,5.15673E-10,1.020962E-5,0.01846174,0.001254305,9.187747,6.491377E-5,584676.6,584676.8
0.04636561,16.03359,1593166.0,1724.861,1724.861,0.001040801,1.0,0.8733937,1.672448E-4,0.002766363,0.02741459,1.071646E-4,0.002656017,0.07461762,2.358726E-4,-0.002762598,0.001124635,1.956083E-4,3.435418E-5,1.464611E-6,2.947109E-7,2.13539E-5,1.29144E-7,5.156719E-10,1.02096E-5,0.01846175,0.001254305,9.187747,6.491377E-5,584676.6,584676.8
0.04636641,16.03359,1576782.0,1724.861,1724.861,0.001040801,1.0,0.8733939,1.67246E-4,0.002766349,0.02741447,1.071643E-4,0.002656006,0.07461749,2.358713E-4,-0.002762583,0.001124631,1.956062E-4,3.43538E-5,1.46459E-6,2.947073E-7,2.135367E-5,1.291421E-7,5.156628E-10,1.020948E-5,0.01846177,0.001254305,9.187746,6.491376E-5,584676.6,584676.8
0.04636647,16.03359,1583574.0,1724.861,1724.861,0.001040801,1.0,0.8733939,1.67246E-4,0.002766348,0.02741446,1.071644E-4,0.002656005,0.07461748,2.358712E-4,-0.002762582,0.001124631,1.95606E-4,3.435378E-5,1.464588E-6,2.947071E-7,2.135365E-5,1.291419E-7,5.156622E-10,1.020947E-5,0.01846177,0.001254305,9.187746,6.491375E-5,584676.6,584676.8
0.04636682,16.0336,1590981.0,1724.861,1724.861,0.001040801,1.0,0.8733941,1.672464E-4,0.002766342,0.0274144,1.071644E-4,0.002656,0.07461742,2.358706E-4,-0.002762576,0.001124629,1.956051E-4,3.435361E-5,1.464579E-6,2.947055E-7,2.135355E-5,1.291411E-7,5.156583E-10,1.020941E-5,0.01846178,0.001254305,9.187746,6.491375E-5,584676.6,584676.8
0.04636688,16.0336,1594273.0,1724.861,1724.861,0.001040801,1.0,0.8733941,1.672464E-4,0.002766341,0.02741439,1.071645E-4,0.002656,0.0746174,2.358705E-4,-0.002762574,0.001124628,1.956049E-4,3.435358E-5,1.464577E-6,2.947052E-7,2.135353E-5,1.291409E-7,5.156576E-10,1.02094E-5,0.01846178,0.001254305,9.187746,6.491375E-5,584676.6,584676.8
0.04636695,16.0336,1500161.0,1724.862,1724.862,0.001040801,1.0,0.8733941,1.672464E-4,0.00276634,0.02741438,1.071645E-4,0.002655999,0.07461739,2.358704E-4,-0.002762573,0.001124628,1.956048E-4,3.435355E-5,1.464575E-6,2.947049E-7,2.135351E-5,1.291407E-7,5.156569E-10,1.020939E-5,0.01846178,0.001254305,9.187746,6.491375E-5,584676.6,584676.8
0.04636696,16.0336,1450193.0,1724.862,1724.862,0.001040801,1.0,0.8733941,1.672463E-4,0.002766339,0.02741438,1.071645E-4,0.002655999,0.07461739,2.358704E-4,-0.002762573,0.001124628,1.956047E-4,3.435354E-5,1.464575E-6,2.947048E-7,2.135351E-5,1.291407E-7,5.156567E-10,1.020939E-5,0.01846178,0.001254305,9.187746,6.491375E-5,584676.6,584676.8
0.04636698,16.0336,1495429.0,1724.862,1724.862,0.001040801,1.0,0.8733941,1.672463E-4,0.002766339,0.02741438,1.071645E-4,0.002655999,0.07461739,2.358704E-4,-0.002762573,0.001124628,1.956047E-4,3.435353E-5,1.464575E-6,2.947048E-7,2.13535E-5,1.291407E-7,5.156565E-10,1.020939E-5,0.01846178,0.001254305,9.187746,6.491375E-5,584676.6,584676.8
0.046367,16.0336,1227694.0,1724.862,1724.862,0.001040801,1.0,0.8733941,1.672463E-4,0.002766339,0.02741437,1.071645E-4,0.002655999,0.07461738,2.358703E-4,-0.002762572,0.001124628,1.956046E-4,3.435353E-5,1.464574E-6,2.947047E-7,2.13535E-5,1.291406E-7,5.156563E-10,1.020938E-5,0.01846178,0.001254305,9.187746,6.491374E-5,584676.6,584676.8
0.046367,16.0336,1611143.0,1724.862,1724.862,0.001040801,1.0,0.8733941,1.672463E-4,0.002766339,0.02741437,1.071645E-4,0.002655999,0.07461738,2.358703E-4,-0.002762572,0.001124628,1.956046E-4,3.435352E-5,1.464574E-6,2.947046E-7,2.13535E-5,1.291406E-7,5.156563E-10,1.020938E-5,0.01846178,0.001254305,9.187746,6.491374E-5,584676.6,584676.8
0.04636706,16.0336,1478057.0,1724.862,1724.862,0.001040801,1.0,0.8733941,1.672461E-4,0.002766338,0.02741437,1.071645E-4,0.002655998,0.07461737,2.358703E-4,-0.002762571,0.001124627,1.956045E-4,3.43535E-5,1.464573E-6,2.947044E-7,2.135348E-5,1.291405E-7,5.156557E-10,1.020937E-5,0.01846179,0.001254305,9.187746,6.491374E-5,584676.6,584676.8
0.04636707,16.0336,1473734.0,1724.862,1724.862,0.001040801,1.0,0.8733941,1.672461E-4,0.002766337,0.02741436,1.071645E-4,0.002655998,0.07461737,2.358702E-4,-0.002762571,0.001124627,1.956044E-4,3.435349E-5,1.464572E-6,2.947043E-7,2.135348E-5,1.291404E-7,5.156555E-10,1.020937E-5,0.01846179,0.001254305,9.187746,6.491374E-5,584676.6,584676.8
0.04636747,16.0336,1610764.0,1724.862,1724.862,0.001040801,1.0,0.8733943,1.672469E-4,0.002766331,0.0274143,1.071643E-4,0.002655993,0.0746173,2.358696E-4,-0.002762564,0.001124625,1.956034E-4,3.43533E-5,1.464562E-6,2.947026E-7,2.135336E-5,1.291395E-7,5.156512E-10,1.020931E-5,0.0184618,0.001254305,9.187746,6.491374E-5,584676.6,584676.7
0.04638995,16.0337,1627571.0,1724.872,1724.872,0.001040801,1.0,0.8734017,1.6726E-4,0.002765929,0.02741078,1.071573E-4,0.002655669,0.07461341,2.358315E-4,-0.002762153,0.0011245,1.955445E-4,3.434264E-5,1.463961E-6,2.945993E-7,2.134687E-5,1.290838E-7,5.153754E-10,1.020572E-5,0.01846241,0.001254305,9.18774,6.491331E-5,584675.4,584675.5
0.04640043,16.03375,1603899.0,1724.877,1724.877,0.001040801,1.0,0.8734052,1.67265E-4,0.002765739,0.02740913,1.071536E-4,0.002655517,0.0746116,2.358133E-4,-0.002761962,0.001124442,1.955169E-4,3.433768E-5,1.46368E-6,2.945496E-7,2.134384E-5,1.290579E-7,5.152397E-10,1.020405E-5,0.01846269,0.001254305,9.187738,6.491312E-5,584674.8,584675.0
0.04640048,16.03375,1519058.0,1724.877,1724.877,0.001040801,1.0,0.8734052,1.67265E-4,0.002765738,0.02740913,1.071537E-4,0.002655516,0.07461159,2.358132E-4,-0.002761961,0.001124442,1.955168E-4,3.433765E-5,1.463678E-6,2.945494E-7,2.134382E-5,1.290577E-7,5.152391E-10,1.020404E-5,0.0184627,0.001254305,9.187738,6.491312E-5,584674.8,584675.0
0.0464005,16.03375,1601512.0,1724.877,1724.877,0.001040801,1.0,0.8734052,1.672649E-4,0.002765738,0.02740912,1.071537E-4,0.002655516,0.07461159,2.358132E-4,-0.002761961,0.001124442,1.955168E-4,3.433765E-5,1.463678E-6,2.945493E-7,2.134382E-5,1.290577E-7,5.15239E-10,1.020404E-5,0.0184627,0.001254305,9.187738,6.491312E-5,584674.8,584675.0
0.0464005,16.03375,1632824.0,1724.877,1724.877,0.001040801,1.0,0.8734052,1.672649E-4,0.002765738,0.02740912,1.071537E-4,0.002655516,0.07461159,2.358132E-4,-0.002761961,0.001124442,1.955168E-4,3.433764E-5,1.463678E-6,2.945493E-7,2.134382E-5,1.290577E-7,5.152388E-10,1.020404E-5,0.0184627,0.001254305,9.187738,6.491312E-5,584674.8,584675.0
0.0464055,16.03378,1626634.0,1724.879,1724.879,0.001040801,1.0,0.8734068,1.672678E-4,0.002765647,0.02740834,1.07152E-4,0.002655443,0.07461073,2.358044E-4,-0.00276187,0.001124414,1.955036E-4,3.433528E-5,1.463543E-6,2.945256E-7,2.134237E-5,1.290453E-7,5.151749E-10,1.020324E-5,0.01846283,0.001254305,9.187736,6.491302E-5,584674.5,584674.7
0.04665739,16.03494,1612476.0,1724.992,1724.992,0.001040801,1.0,0.8734899,1.674483E-4,0.002761051,0.02736883,1.071025E-4,0.00265178,0.07456725,2.353553E-4,-0.002757274,0.001123022,1.948356E-4,3.421468E-5,1.4566E-6,2.933368E-7,2.126835E-5,1.284152E-7,5.121075E-10,1.016264E-5,0.01846967,0.001254308,9.187673,6.490832E-5,584661.2,584661.4
0.047,16.03651,1599722.0,1725.145,1725.145,0.001040801,1.0,0.8736023,1.677066E-4,0.002754823,0.0273153,1.070438E-4,0.002646854,0.07450841,2.347503E-4,-0.002751029,0.001121137,1.939116E-4,3.404636E-5,1.447164E-6,2.917267E-7,2.116598E-5,1.275528E-7,5.080079E-10,1.010597E-5,0.01847892,0.001254311,9.187586,6.490196E-5,584643.2,584643.4
0.0473936,16.0383,1584240.0,1725.319,1725.319,0.001040801,1.0,0.8737307,1.680035E-4,0.002747696,0.02725412,1.069767E-4,0.002641253,0.07444128,2.340593E-4,-0.002743876,0.001118985,1.928321E-4,3.384798E-5,1.436343E-6,2.898755E-7,2.104633E-5,1.265582E-7,5.033254E-10,1.003922E-5,0.0184895,0.001254314,9.187487,6.489471E-5,584622.6,584622.7
0.04739789,16.03832,1585777.0,1725.321,1725.321,0.001040801,1.0,0.873732,1.680104E-4,0.002747621,0.02725345,1.069783E-4,0.002641194,0.07444055,2.340515E-4,-0.002743805,0.001118962,1.928202E-4,3.384579E-5,1.436225E-6,2.898562E-7,2.104502E-5,1.265473E-7,5.032811E-10,1.003849E-5,0.01848962,0.001254314,9.187486,6.489463E-5,584622.3,584622.5
0.04744347,16.03853,1586188.0,1725.341,1725.341,0.001040801,1.0,0.8737468,1.680537E-4,0.00274683,0.02724638,1.069765E-4,0.002640567,0.07443281,2.339706E-4,-0.002743016,0.001118714,1.926941E-4,3.38224E-5,1.434983E-6,2.896493E-7,2.10311E-5,1.264318E-7,5.027834E-10,1.003063E-5,0.01849084,0.001254314,9.187474,6.489379E-5,584620.0,584620.2
0.04744712,16.03854,1634463.0,1725.342,1725.342,0.001040801,1.0,0.873748,1.68056E-4,0.002746766,0.02724581,1.069758E-4,0.002640518,0.0744322,2.339643E-4,-0.002742951,0.001118694,1.92684E-4,3.382053E-5,1.434884E-6,2.896325E-7,2.102998E-5,1.264226E-7,5.027415E-10,1.003E-5,0.01849094,0.001254314,9.187473,6.489373E-5,584619.8,584620.0
0.04744713,16.03854,1474480.0,1725.342,1725.342,0.001040801,1.0,0.873748,1.68056E-4,0.002746766,0.02724581,1.069758E-4,0.002640518,0.07443219,2.339643E-4,-0.002742951,0.001118694,1.92684E-4,3.382053E-5,1.434884E-6,2.896324E-7,2.102998E-5,1.264226E-7,5.027414E-10,1.003E-5,0.01849094,0.001254314,9.187473,6.489373E-5,584619.8,584620.0
0.04744716,16.03854,1584918.0,1725.342,1725.342,0.001040801,1.0,0.873748,1.680559E-4,0.002746766,0.0272458,1.069757E-4,0.002640517,0.07443219,2.339642E-4,-0.002742951,0.001118694,1.926839E-4,3.382051E-5,1.434883E-6,2.896323E-7,2.102997E-5,1.264225E-7,5.02741E-10,1.002999E-5,0.01849094,0.001254314,9.187473,6.489373E-5,584619.8,584620.0
0.04745043,16.03856,1579727.0,1725.344,1725.344,0.001040801,1.0,0.8737491,1.680585E-4,0.002746709,0.0272453,1.069753E-4,0.002640472,0.07443164,2.339587E-4,-0.002742892,0.001118676,1.926749E-4,3.381883E-5,1.434795E-6,2.896172E-7,2.102898E-5,1.264142E-7,5.02703E-10,1.002943E-5,0.01849102,0.001254314,9.187472,6.489367E-5,584619.6,584619.8
0.04745264,16.03857,1553217.0,1725.345,1725.345,0.001040801,1.0,0.8737498,1.6806E-4,0.002746671,0.02724496,1.069751E-4,0.002640442,0.07443126,2.339549E-4,-0.002742852,0.001118664,1.926688E-4,3.38177E-5,1.434735E-6,2.896069E-7,2.10283E-5,1.264086E-7,5.026774E-10,1.002905E-5,0.01849108,0.001254314,9.187471,6.489363E-5,584619.5,584619.7
0.04745339,16.03857,1560132.0,1725.345,1725.345,0.001040801,1.0,0.87375,1.680604E-4,0.002746658,0.02724484,1.069748E-4,0.002640432,0.07443113,2.339536E-4,-0.002742838,0.00111866,1.926667E-4,3.381731E-5,1.434715E-6,2.896035E-7,2.102807E-5,1.264068E-7,5.026688E-10,1.002892E-5,0.0184911,0.001254314,9.187471,6.489361E-5,584619.5,584619.7
0.04745345,16.03857,1529673.0,1725.345,1725.345,0.001040801,1.0,0.8737501,1.680604E-4,0.002746657,0.02724483,1.069748E-4,0.002640432,0.07443112,2.339535E-4,-0.002742837,0.00111866,1.926665E-4,3.381728E-5,1.434713E-6,2.896032E-7,2.102805E-5,1.264066E-7,5.026681E-10,1.002891E-5,0.0184911,0.001254314,9.187471,6.489361E-5,584619.5,584619.7
0.04745345,16.03857,1534833.0,1725.345,1725.345,0.001040801,1.0,0.8737501,1.680604E-4,0.002746657,0.02724483,1.069748E-4,0.002640432,0.07443112,2.339535E-4,-0.002742837,0.00111866,1.926665E-4,3.381728E-5,1.434713E-6,2.896032E-7,2.102805E-5,1.264066E-7,5.02668E-10,1.002891E-5,0.01849111,0.001254314,9.187471,6.489361E-5,584619.5,584619.7
0.04745347,16.03857,1485540.0,1725.345,1725.345,0.001040801,1.0,0.8737501,1.680603E-4,0.002746656,0.02724483,1.069749E-4,0.002640431,0.07443112,2.339535E-4,-0.002742837,0.001118659,1.926665E-4,3.381727E-5,1.434713E-6,2.896031E-7,2.102805E-5,1.264066E-7,5.026678E-10,1.00289E-5,0.01849111,0.001254314,9.187471,6.489361E-5,584619.5,584619.7
0.04745349,16.03857,1488243.0,1725.345,1725.345,0.001040801,1.0,0.8737501,1.680602E-4,0.002746656,0.02724483,1.069749E-4,0.002640431,0.07443112,2.339535E-4,-0.002742836,0.001118659,1.926664E-4,3.381726E-5,1.434712E-6,2.89603E-7,2.102804E-5,1.264065E-7,5.026676E-10,1.00289E-5,0.01849111,0.001254314,9.187471,6.489361E-5,584619.5,584619.7
0.0474535,16.03857,1438337.0,1725.345,1725.345,0.001040801,1.0,0.8737501,1.680602E-4,0.002746656,0.02724483,1.069749E-4,0.002640431,0.07443111,2.339535E-4,-0.002742836,0.001118659,1.926664E-4,3.381726E-5,1.434712E-6,2.89603E-7,2.102804E-5,1.264065E-7,5.026675E-10,1.00289E-5,0.01849111,0.001254314,9.187471,6.489361E-5,584619.5,584619.7
0.04745362,16.03857,1538484.0,1725.345,1725.345,0.001040801,1.0,0.8737501,1.680601E-4,0.002746654,0.02724481,1.069748E-4,0.00264043,0.07443109,2.339533E-4,-0.002742834,0.001118659,1.926661E-4,3.381719E-5,1.434709E-6,2.896024E-7,2.1028E-5,1.264062E-7,5.026661E-10,1.002888E-5,0.01849111,0.001254314,9.187471,6.489361E-5,584619.5,584619.7
0.04745398,16.03857,1480804.0,1725.345,1725.345,0.001040801,1.0,0.8737502,1.6806E-4,0.002746647,0.02724475,1.069747E-4,0.002640426,0.07443103,2.339527E-4,-0.002742828,0.001118657,1.926651E-4,3.381701E-5,1.434699E-6,2.896007E-7,2.102789E-5,1.264053E-7,5.02662E-10,1.002882E-5,0.01849112,0.001254314,9.187471,6.48936E-5,584619.5,584619.6
0.04745401,16.03857,1461278.0,1725.345,1725.345,0.001040801,1.0,0.8737502,1.680599E-4,0.002746647,0.02724475,1.069746E-4,0.002640426,0.07443103,2.339526E-4,-0.002742827,0.001118656,1.92665E-4,3.3817E-5,1.434698E-6,2.896006E-7,2.102788E-5,1.264052E-7,5.026616E-10,1.002881E-5,0.01849112,0.001254314,9.187471,6.48936E-5,584619.5,584619.6
0.04745424,16.03858,1565853.0,1725.345,1725.345,0.001040801,1.0,0.8737503,1.680601E-4,0.002746643,0.02724471,1.069745E-4,0.002640423,0.07443099,2.339522E-4,-0.002742823,0.001118655,1.926644E-4,3.381688E-5,1.434692E-6,2.895995E-7,2.102781E-5,1.264046E-7,5.026588E-10,1.002877E-5,0.01849113,0.001254314,9.187471,6.48936E-5,584619.4,584619.6
0.04746727,16.03863,1582427.0,1725.351,1725.351,0.001040801,1.0,0.8737545,1.680709E-4,0.002746416,0.0272427,1.069722E-4,0.002640241,0.07442878,2.339303E-4,-0.002742588,0.001118584,1.926283E-4,3.381019E-5,1.43434E-6,2.895395E-7,2.102383E-5,1.263717E-7,5.025072E-10,1.002652E-5,0.01849147,0.001254315,9.187467,6.489336E-5,584618.8,584618.9
0.04747509,16.03867,1580718.0,1725.354,1725.354,0.001040801,1.0,0.8737571,1.680757E-4,0.002746278,0.02724149,1.069701E-4,0.002640133,0.07442745,2.33917E-4,-0.002742447,0.001118542,1.926067E-4,3.380617E-5,1.434128E-6,2.895027E-7,2.102144E-5,1.26352E-7,5.024117E-10,1.002517E-5,0.01849168,0.001254315,9.187465,6.489321E-5,584618.4,584618.5
0.04747541,16.03867,1581437.0,1725.355,1725.355,0.001040801,1.0,0.8737572,1.680757E-4,0.002746272,0.02724144,1.069699E-4,0.002640129,0.0744274,2.339165E-4,-0.002742441,0.00111854,1.926058E-4,3.380601E-5,1.43412E-6,2.895013E-7,2.102134E-5,1.263512E-7,5.024079E-10,1.002512E-5,0.01849169,0.001254315,9.187465,6.489321E-5,584618.4,584618.5
0.04747541,16.03867,1337262.0,1725.355,1725.355,0.001040801,1.0,0.8737572,1.680756E-4,0.002746272,0.02724144,1.069699E-4,0.002640129,0.0744274,2.339165E-4,-0.002742441,0.00111854,1.926058E-4,3.380601E-5,1.434119E-6,2.895012E-7,2.102134E-5,1.263512E-7,5.024078E-10,1.002511E-5,0.01849169,0.001254315,9.187465,6.489321E-5,584618.4,584618.5
0.04747543,16.03867,1383131.0,1725.355,1725.355,0.001040801,1.0,0.8737572,1.680755E-4,0.002746272,0.02724144,1.0697E-4,0.002640129,0.0744274,2.339164E-4,-0.002742441,0.00111854,1.926057E-4,3.3806E-5,1.434119E-6,2.895012E-7,2.102134E-5,1.263512E-7,5.024076E-10,1.002511E-5,0.01849169,0.001254315,9.187465,6.489321E-5,584618.4,584618.5
0.04747544,16.03867,1499933.0,1725.355,1725.355,0.001040801,1.0,0.8737572,1.680754E-4,0.002746272,0.02724143,1.0697E-4,0.002640129,0.07442739,2.339164E-4,-0.002742441,0.00111854,1.926057E-4,3.380599E-5,1.434119E-6,2.895011E-7,2.102133E-5,1.263511E-7,5.024074E-10,1.002511E-5,0.01849169,0.001254315,9.187465,6.489321E-5,584618.4,584618.5
0.04747547,16.03867,1536165.0,1725.355,1725.355,0.001040801,1.0,0.8737572,1.680752E-4,0.002746271,0.02724143,1.0697E-4,0.002640129,0.07442739,2.339164E-4,-0.00274244,0.00111854,1.926056E-4,3.380598E-5,1.434118E-6,2.89501E-7,2.102133E-5,1.263511E-7,5.024071E-10,1.002511E-5,0.01849169,0.001254315,9.187465,6.489321E-5,584618.4,584618.5
0.04747562,16.03867,1486716.0,1725.355,1725.355,0.001040801,1.0,0.8737572,1.68075E-4,0.002746269,0.02724141,1.069701E-4,0.002640127,0.07442736,2.339161E-4,-0.002742437,0.001118539,1.926052E-4,3.38059E-5,1.434114E-6,2.895002E-7,2.102128E-5,1.263507E-7,5.024053E-10,1.002508E-5,0.0184917,0.001254315,9.187465,6.48932E-5,584618.3,584618.5
0.04747562,16.03867,1424249.0,1725.355,1725.355,0.001040801,1.0,0.8737572,1.68075E-4,0.002746268,0.0272414,1.069701E-4,0.002640127,0.07442736,2.339161E-4,-0.002742437,0.001118539,1.926052E-4,3.38059E-5,1.434114E-6,2.895002E-7,2.102128E-5,1.263507E-7,5.024052E-10,1.002508E-5,0.0184917,0.001254315,9.187465,6.48932E-5,584618.3,584618.5
0.04747597,16.03867,1570930.0,1725.355,1725.355,0.001040801,1.0,0.8737573,1.680756E-4,0.002746262,0.02724135,1.069701E-4,0.002640123,0.07442731,2.339156E-4,-0.002742431,0.001118537,1.926042E-4,3.380572E-5,1.434104E-6,2.894986E-7,2.102117E-5,1.263498E-7,5.024011E-10,1.002502E-5,0.01849171,0.001254315,9.187465,6.48932E-5,584618.3,584618.5
0.04749037,16.03874,1572930.0,1725.361,1725.361,0.001040801,1.0,0.873762,1.680867E-4,0.002746008,0.02723913,1.069675E-4,0.002639921,0.07442486,2.338911E-4,-0.002742171,0.001118459,1.925644E-4,3.379833E-5,1.433714E-6,2.894316E-7,2.101676E-5,1.263135E-7,5.022316E-10,1.002253E-5,0.01849209,0.001254315,9.187461,6.489293E-5,584617.6,584617.8
0.04749792,16.03877,1583939.0,1725.364,1725.364,0.001040801,1.0,0.8737645,1.680919E-4,0.002745874,0.02723796,1.069657E-4,0.002639815,0.07442359,2.338782E-4,-0.002742035,0.001118418,1.925435E-4,3.379445E-5,1.43351E-6,2.893962E-7,2.101445E-5,1.262945E-7,5.021403E-10,1.002123E-5,0.01849229,0.001254315,9.187459,6.48928E-5,584617.2,584617.4
0.04751511,16.03885,1575276.0,1725.372,1725.372,0.001040801,1.0,0.87377,1.681022E-4,0.002745566,0.0272353,1.069612E-4,0.002639573,0.07442067,2.338486E-4,-0.002741725,0.001118324,1.924959E-4,3.378563E-5,1.433042E-6,2.893148E-7,2.100918E-5,1.262512E-7,5.019293E-10,1.001826E-5,0.01849275,0.001254315,9.187455,6.489248E-5,584616.3,584616.5
