Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_CO_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_RALD3_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_BIPHENYL_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_BIN1B_Soln#12 (),Mole_fraction_BIN1A_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
0.06,17.13293,1332355.0,1595.537,1595.537,0.001309395,1.0,0.8551414,4.12833E-4,0.07588394,8.487912E-5,0.003092329,0.02645611,-4.157357E-4,1.825691E-4,3.835421E-4,0.01751818,0.001144579,1.439037E-4,1.060649E-5,5.912575E-4,1.113075E-5,9.292313E-8,1.367953E-4,3.353187E-4,0.01404641,0.003879296,10.00608,7.642561E-5,631562.2,631572.4
0.061,17.14092,1281651.0,1595.739,1595.739,0.001309395,1.0,0.8551953,4.482524E-4,0.07606087,8.523656E-5,0.003099019,0.02659817,-4.513243E-4,1.800393E-4,3.805829E-4,0.01706743,0.001122757,1.406652E-4,1.038427E-5,5.792868E-4,1.087083E-5,9.10574E-8,1.300525E-4,3.270367E-4,0.01417151,0.00389183,10.00268,7.638997E-5,631418.7,631429.5
0.062,17.14875,1234501.0,1595.923,1595.923,0.001309395,1.0,0.85525,4.856123E-4,0.07622755,8.557132E-5,0.003106019,0.02673841,-4.888572E-4,1.775629E-4,3.776535E-4,0.01663014,0.001101309,1.374953E-4,1.016509E-5,5.675411E-4,1.061893E-5,8.921594E-8,1.236688E-4,3.190108E-4,0.01429324,0.00390371,9.999266,7.635512E-5,631278.5,631289.8
0.063,17.15641,1190781.0,1596.09,1596.09,0.001309395,1.0,0.8553056,5.249615E-4,0.0763842,8.588396E-5,0.003113317,0.02687682,-5.283834E-4,1.751398E-4,3.74757E-4,0.01620599,0.001080235,1.343938E-4,9.9491E-6,5.560216E-4,1.037478E-5,8.740001E-8,1.176256E-4,3.112333E-4,0.01441168,0.003914965,9.995847,7.632102E-5,631141.5,631153.5
0.064,17.16392,1150384.0,1596.24,1596.24,0.001309395,1.0,0.8553621,5.663488E-4,0.07653104,8.617507E-5,0.003120901,0.02701341,-5.699514E-4,1.727698E-4,3.718961E-4,0.01579463,0.001059537,1.313608E-4,9.736433E-6,5.447291E-4,1.013815E-5,8.561073E-8,1.119048E-4,3.036965E-4,0.0145269,0.003925626,9.992415,7.628762E-5,631007.9,631020.5
0.065,17.17129,1113198.0,1596.375,1596.375,0.001309395,1.0,0.8554195,6.098227E-4,0.07666832,8.644522E-5,0.003128761,0.02714819,-6.136098E-4,1.704529E-4,3.690736E-4,0.01539572,0.001039216,1.28396E-4,9.527209E-6,5.336638E-4,9.908809E-6,8.384911E-8,1.064894E-4,2.963931E-4,0.01463899,0.003935721,9.98897,7.625489E-5,630877.6,630890.8
0.066,17.17852,1079123.0,1596.494,1596.494,0.001309395,1.0,0.855478,6.554313E-4,0.07679627,8.669501E-5,0.00313689,0.02728118,-6.594067E-4,1.681886E-4,3.662919E-4,0.01500892,0.001019274,1.254991E-4,9.321525E-6,5.228258E-4,9.68652E-6,8.211603E-8,1.013631E-4,2.893156E-4,0.01474802,0.003945276,9.98551,7.622279E-5,630750.6,630764.5
0.067,17.18563,1048044.0,1596.599,1596.599,0.001309395,1.0,0.8555373,7.032225E-4,0.07691512,8.692505E-5,0.003145279,0.02741241,-7.073896E-4,1.659769E-4,3.635534E-4,0.01463389,9.997087E-4,1.226694E-4,9.119466E-6,5.122147E-4,9.471068E-6,8.041228E-8,9.651026E-5,2.82457E-4,0.01485407,0.003954317,9.982034,7.619127E-5,630627.0,630641.6
0.068,17.19261,1019845.0,1596.689,1596.689,0.001309395,1.0,0.8555976,7.532432E-4,0.0770251,8.713598E-5,0.003153922,0.02754191,-7.576055E-4,1.638175E-4,3.608601E-4,0.01427031,9.805211E-4,1.199065E-4,8.921101E-6,5.018295E-4,9.262242E-6,7.873853E-8,9.19162E-5,2.758104E-4,0.01495721,0.003962869,9.97854,7.616031E-5,630506.7,630522.0
0.069,17.19949,994356.7,1596.765,1596.765,0.001309395,1.0,0.8556589,8.055394E-4,0.07712645,8.732834E-5,0.003162814,0.02766972,-8.101004E-4,1.617101E-4,3.58214E-4,0.01391783,9.617099E-4,1.172096E-4,8.726481E-6,4.916694E-4,9.059834E-6,7.709527E-8,8.75668E-5,2.69369E-4,0.01505752,0.003970955,9.975027,7.612986E-5,630389.7,630405.7
0.07,17.20626,971943.5,1596.828,1596.828,0.001309395,1.0,0.8557211,8.601565E-4,0.0772194,8.750258E-5,0.003171949,0.02779589,-8.649193E-4,1.596543E-4,3.556168E-4,0.01357613,9.432739E-4,1.14578E-4,8.535639E-6,4.817326E-4,8.863644E-6,7.548272E-8,8.344863E-5,2.631263E-4,0.01515507,0.003978596,9.971493,7.60999E-5,630276.0,630292.8
0.07073842,17.2112,1016081.0,1596.866,1596.866,0.001309395,1.0,0.8557675,9.019998E-4,0.0772828,8.761766E-5,0.003178846,0.02788803,-9.069006E-4,1.58169E-4,3.537313E-4,0.01333055,9.299004E-4,1.126761E-4,8.39715E-6,4.745375E-4,8.722652E-6,7.431174E-8,8.054862E-5,2.586405E-4,0.01522538,0.003983965,9.96887,7.607806E-5,630194.2,630211.5
0.07074429,17.21124,864678.0,1596.866,1596.866,0.001309395,1.0,0.8557679,9.02297E-4,0.07728337,8.75474E-5,0.003178865,0.02788875,-9.071058E-4,1.581567E-4,3.537167E-4,0.01332863,9.297986E-4,1.126617E-4,8.39507E-6,4.744808E-4,8.721541E-6,7.428157E-8,8.052613E-5,2.586061E-4,0.01522594,0.003984008,9.96885,7.607788E-5,630193.6,630210.6
0.07074764,17.21126,981036.2,1596.866,1596.866,0.001309395,1.0,0.8557681,9.024984E-4,0.0772836,8.758919E-5,0.003178905,0.02788917,-9.073386E-4,1.581498E-4,3.537083E-4,0.01332752,9.297384E-4,1.12653E-4,8.394373E-6,4.744483E-4,8.720902E-6,7.426976E-8,8.051324E-5,2.585859E-4,0.01522625,0.003984031,9.968838,7.607779E-5,630193.2,630210.3
0.07074849,17.21127,963687.8,1596.867,1596.867,0.001309395,1.0,0.8557682,9.025316E-4,0.0772837,8.756274E-5,0.003178898,0.02788928,-9.073263E-4,1.58148E-4,3.537062E-4,0.01332725,9.297239E-4,1.126509E-4,8.394144E-6,4.744401E-4,8.720745E-6,7.42674E-8,8.051E-5,2.58581E-4,0.01522633,0.003984037,9.968836,7.607776E-5,630193.2,630210.1
0.07075033,17.21128,868466.6,1596.867,1596.867,0.001309395,1.0,0.8557684,9.026054E-4,0.07728393,8.749966E-5,0.003178884,0.02788951,-9.073149E-4,1.58144E-4,3.537017E-4,0.01332664,9.296928E-4,1.126465E-4,8.393386E-6,4.744223E-4,8.720396E-6,7.425674E-8,8.050294E-5,2.585704E-4,0.01522651,0.003984051,9.96883,7.60777E-5,630193.0,630209.7
0.07078109,17.21147,319107.5,1596.871,1596.871,0.001309395,1.0,0.855771,9.036226E-4,0.07728729,8.697369E-5,0.003178557,0.02789325,-9.071185E-4,1.580599E-4,3.536313E-4,0.01331663,9.292117E-4,1.125694E-4,8.3726E-6,4.741162E-4,8.714153E-6,7.37619E-8,8.03865E-5,2.584E-4,0.01522943,0.003984278,9.968744,7.607686E-5,630189.5,630202.6
0.07080941,17.21162,253634.4,1596.873,1596.873,0.001309395,1.0,0.8557734,9.042744E-4,0.07729012,8.68199E-5,0.003178125,0.02789657,-9.069426E-4,1.579695E-4,3.535695E-4,0.01330744,9.287733E-4,1.124853E-4,8.359532E-6,4.738238E-4,8.707762E-6,7.344005E-8,8.027997E-5,2.582441E-4,0.01523212,0.003984487,9.968666,7.607618E-5,630185.9,630196.5
0.07080956,17.21163,303598.0,1596.873,1596.873,0.001309395,1.0,0.8557734,9.042772E-4,0.07729014,8.681951E-5,0.003178123,0.02789658,-9.069417E-4,1.57969E-4,3.535692E-4,0.01330739,9.287711E-4,1.124849E-4,8.359477E-6,4.738222E-4,8.707728E-6,7.343889E-8,8.027942E-5,2.582433E-4,0.01523213,0.003984488,9.968666,7.607618E-5,630185.9,630196.5
0.07080977,17.21163,258221.0,1596.873,1596.873,0.001309395,1.0,0.8557734,9.042812E-4,0.07729016,8.681865E-5,0.003178119,0.02789661,-9.069403E-4,1.579684E-4,3.535688E-4,0.01330732,9.287678E-4,1.124842E-4,8.359397E-6,4.7382E-4,8.707678E-6,7.343719E-8,8.027863E-5,2.582422E-4,0.01523215,0.003984489,9.968665,7.607617E-5,630185.9,630196.4
0.07082054,17.21168,226910.6,1596.873,1596.873,0.001309395,1.0,0.8557743,9.044718E-4,0.07729122,8.678741E-5,0.003177928,0.02789784,-9.068729E-4,1.579327E-4,3.535454E-4,0.01330383,9.285991E-4,1.124505E-4,8.355548E-6,4.737078E-4,8.705123E-6,7.335954E-8,8.02382E-5,2.58183E-4,0.01523317,0.003984569,9.968636,7.607592E-5,630184.5,630194.2
0.07082558,17.21171,224036.2,1596.873,1596.873,0.001309395,1.0,0.8557748,9.045516E-4,0.07729171,8.677599E-5,0.003177834,0.02789841,-9.068414E-4,1.57916E-4,3.535345E-4,0.0133022,9.285199E-4,1.124345E-4,8.353877E-6,4.736552E-4,8.703909E-6,7.332868E-8,8.021932E-5,2.581553E-4,0.01523365,0.003984606,9.968623,7.607581E-5,630183.8,630193.2
0.07090213,17.21209,280311.4,1596.878,1596.878,0.001309395,1.0,0.8557818,9.052319E-4,0.07729916,8.670456E-5,0.003176182,0.02790682,-9.063636E-4,1.576613E-4,3.533654E-4,0.01327744,9.272958E-4,1.121874E-4,8.33278E-6,4.728544E-4,8.684425E-6,7.304575E-8,7.993313E-5,2.577355E-4,0.01524091,0.003985173,9.968429,7.607411E-5,630172.9,630178.9
0.07090727,17.21212,276863.9,1596.878,1596.878,0.001309395,1.0,0.8557823,9.052505E-4,0.07729965,8.670275E-5,0.00317606,0.02790737,-9.063316E-4,1.576445E-4,3.533538E-4,0.01327579,9.272128E-4,1.121707E-4,8.331498E-6,4.728007E-4,8.683068E-6,7.303215E-8,7.991398E-5,2.577073E-4,0.0152414,0.003985212,9.968416,7.6074E-5,630172.1,630177.9
0.071,17.21257,325718.4,1596.885,1596.885,0.001309395,1.0,0.8557914,9.052581E-4,0.0773086,8.668968E-5,0.00317376,0.02791703,-9.057546E-4,1.573525E-4,3.531383E-4,0.01324591,9.25704E-4,1.118735E-4,8.309296E-6,4.71835E-4,8.658082E-6,7.281456E-8,7.956901E-5,2.571988E-4,0.01525018,0.003985901,9.968195,7.607199E-5,630158.1,630162.3
0.07102394,17.21269,333883.3,1596.887,1596.887,0.001309395,1.0,0.8557939,9.051917E-4,0.0773109,8.668826E-5,0.003173153,0.02791947,-9.056058E-4,1.572808E-4,3.530809E-4,0.01323821,9.253121E-4,1.117979E-4,8.303738E-6,4.715868E-4,8.651549E-6,7.276244E-8,7.948022E-5,2.570675E-4,0.01525245,0.003986079,9.968139,7.607147E-5,630154.5,630158.4
0.07111495,17.21313,367732.3,1596.895,1596.895,0.001309395,1.0,0.8558031,9.048112E-4,0.07731962,8.669193E-5,0.003170855,0.02792859,-9.050413E-4,1.570217E-4,3.528572E-4,0.01320901,9.238146E-4,1.115147E-4,8.283181E-6,4.706475E-4,8.626675E-6,7.257507E-8,7.914354E-5,2.565676E-4,0.01526105,0.003986754,9.96793,7.606951E-5,630140.5,630143.9
0.07111628,17.21314,360966.8,1596.895,1596.895,0.001309395,1.0,0.8558033,9.048047E-4,0.07731974,8.669191E-5,0.003170822,0.02792872,-9.050331E-4,1.570181E-4,3.528538E-4,0.01320858,9.237927E-4,1.115106E-4,8.282881E-6,4.706339E-4,8.626313E-6,7.257229E-8,7.913864E-5,2.565603E-4,0.01526118,0.003986764,9.967927,7.606949E-5,630140.3,630143.7
0.07116651,17.21338,371704.3,1596.899,1596.899,0.001309395,1.0,0.8558084,9.045431E-4,0.07732452,8.669764E-5,0.003169579,0.02793367,-9.047216E-4,1.568833E-4,3.52727E-4,0.0131925,9.229617E-4,1.113572E-4,8.271828E-6,4.701183E-4,8.612637E-6,7.247291E-8,7.895344E-5,2.56284E-4,0.01526591,0.003987136,9.967813,7.606841E-5,630132.6,630135.8
0.07119831,17.21354,404318.0,1596.902,1596.902,0.001309395,1.0,0.8558117,9.043674E-4,0.07732754,8.669948E-5,0.003168807,0.02793678,-9.045244E-4,1.568005E-4,3.526457E-4,0.01318233,9.224341E-4,1.112612E-4,8.264891E-6,4.697928E-4,8.604014E-6,7.241061E-8,7.88364E-5,2.56109E-4,0.01526891,0.003987371,9.967742,7.606772E-5,630127.7,630130.9
0.0712031,17.21356,376441.5,1596.902,1596.902,0.001309395,1.0,0.8558122,9.043404E-4,0.077328,8.669982E-5,0.003168691,0.02793725,-9.044947E-4,1.567882E-4,3.526334E-4,0.0131808,9.223546E-4,1.112468E-4,8.263843E-6,4.697439E-4,8.602718E-6,7.240103E-8,7.881878E-5,2.560827E-4,0.01526936,0.003987407,9.967731,7.606762E-5,630127.0,630130.2
0.07122589,17.21367,397197.4,1596.905,1596.905,0.001309395,1.0,0.8558145,9.042107E-4,0.07733016,8.670283E-5,0.003168147,0.02793947,-9.043535E-4,1.567301E-4,3.525747E-4,0.01317352,9.219759E-4,1.111785E-4,8.258931E-6,4.695112E-4,8.596564E-6,7.235702E-8,7.873505E-5,2.559572E-4,0.01527151,0.003987575,9.96768,7.606713E-5,630123.5,630126.6
0.07122603,17.21367,481392.0,1596.905,1596.905,0.001309395,1.0,0.8558145,9.042099E-4,0.07733017,8.670288E-5,0.003168144,0.02793948,-9.043527E-4,1.567298E-4,3.525743E-4,0.01317347,9.219736E-4,1.11178E-4,8.258901E-6,4.695098E-4,8.596526E-6,7.235676E-8,7.873454E-5,2.559564E-4,0.01527152,0.003987576,9.967679,7.606713E-5,630123.5,630126.6
0.07122608,17.21367,526834.7,1596.905,1596.905,0.001309395,1.0,0.8558145,9.042097E-4,0.07733017,8.670288E-5,0.003168143,0.02793948,-9.043524E-4,1.567296E-4,3.525742E-4,0.01317346,9.219728E-4,1.111779E-4,8.258891E-6,4.695093E-4,8.596513E-6,7.235667E-8,7.873436E-5,2.559562E-4,0.01527153,0.003987576,9.967679,7.606713E-5,630123.5,630126.6
0.07122613,17.21367,496967.7,1596.905,1596.905,0.001309395,1.0,0.8558145,9.042094E-4,0.07733018,8.670286E-5,0.003168142,0.02793949,-9.043521E-4,1.567295E-4,3.525741E-4,0.01317344,9.21972E-4,1.111778E-4,8.25888E-6,4.695088E-4,8.5965E-6,7.235658E-8,7.873418E-5,2.559559E-4,0.01527153,0.003987577,9.967679,7.606713E-5,630123.5,630126.6
0.07122618,17.21367,476116.3,1596.905,1596.905,0.001309395,1.0,0.8558145,9.042091E-4,0.07733018,8.670281E-5,0.003168141,0.02793949,-9.043517E-4,1.567294E-4,3.52574E-4,0.01317343,9.219711E-4,1.111776E-4,8.258869E-6,4.695083E-4,8.596487E-6,7.235648E-8,7.8734E-5,2.559556E-4,0.01527154,0.003987577,9.967679,7.606712E-5,630123.5,630126.6
0.07122674,17.21368,411556.2,1596.905,1596.905,0.001309395,1.0,0.8558146,9.042059E-4,0.07733024,8.670212E-5,0.003168127,0.02793955,-9.043483E-4,1.56728E-4,3.525725E-4,0.01317325,9.219618E-4,1.111759E-4,8.258747E-6,4.695025E-4,8.596335E-6,7.235538E-8,7.873193E-5,2.559525E-4,0.01527159,0.003987581,9.967678,7.606711E-5,630123.4,630126.5
0.07122914,17.21369,382369.7,1596.905,1596.905,0.001309395,1.0,0.8558148,9.04192E-4,0.07733046,8.670184E-5,0.00316807,0.02793978,-9.043334E-4,1.567219E-4,3.525663E-4,0.01317248,9.219219E-4,1.111688E-4,8.258223E-6,4.694781E-4,8.595688E-6,7.235061E-8,7.872313E-5,2.559393E-4,0.01527182,0.003987599,9.967672,7.606706E-5,630123.0,630126.1
0.07124493,17.21376,383849.6,1596.906,1596.906,0.001309395,1.0,0.8558165,9.041007E-4,0.07733196,8.670467E-5,0.003167696,0.02794131,-9.042355E-4,1.566822E-4,3.525254E-4,0.01316744,9.216591E-4,1.111217E-4,8.254833E-6,4.69317E-4,8.591435E-6,7.232008E-8,7.866515E-5,2.558523E-4,0.0152733,0.003987715,9.967637,7.606672E-5,630120.6,630123.7
0.07127955,17.21393,409366.1,1596.909,1596.909,0.001309395,1.0,0.85582,9.03901E-4,0.07733522,8.671107E-5,0.003166888,0.02794465,-9.040212E-4,1.565967E-4,3.524352E-4,0.0131564,9.210821E-4,1.110191E-4,8.247534E-6,4.689648E-4,8.582147E-6,7.225657E-8,7.853824E-5,2.556616E-4,0.01527656,0.00398797,9.967559,7.606598E-5,630115.3,630118.4
0.07128104,17.21394,393527.9,1596.91,1596.91,0.001309395,1.0,0.8558202,9.038911E-4,0.07733536,8.670965E-5,0.003166853,0.02794479,-9.040119E-4,1.56593E-4,3.524313E-4,0.01315592,9.210571E-4,1.110147E-4,8.247214E-6,4.689496E-4,8.581747E-6,7.225374E-8,7.853276E-5,2.556533E-4,0.0152767,0.003987981,9.967556,7.606595E-5,630115.1,630118.2
0.07130932,17.21408,393982.9,1596.912,1596.912,0.001309395,1.0,0.8558231,9.03722E-4,0.07733802,8.671286E-5,0.003166205,0.0279475,-9.038368E-4,1.565244E-4,3.523571E-4,0.01314691,9.205852E-4,1.109317E-4,8.241214E-6,4.686625E-4,8.574196E-6,7.219978E-8,7.842925E-5,2.554975E-4,0.01527936,0.00398819,9.967493,7.606534E-5,630110.8,630113.8
0.0713596,17.21432,401020.1,1596.917,1596.917,0.001309395,1.0,0.8558283,9.034203E-4,0.07734274,8.671744E-5,0.003165077,0.02795229,-9.035256E-4,1.564047E-4,3.522244E-4,0.01313091,9.197445E-4,1.107853E-4,8.230673E-6,4.681533E-4,8.560848E-6,7.210553E-8,7.824553E-5,2.552202E-4,0.01528408,0.003988559,9.967382,7.606426E-5,630103.1,630106.2
0.07141188,17.21458,405825.6,1596.922,1596.922,0.001309395,1.0,0.8558336,9.031043E-4,0.07734762,8.672552E-5,0.003163937,0.02795723,-9.03202E-4,1.562829E-4,3.520853E-4,0.0131143,9.188682E-4,1.106346E-4,8.219877E-6,4.676254E-4,8.547073E-6,7.200971E-8,7.805493E-5,2.549317E-4,0.01528898,0.003988942,9.967266,7.606314E-5,630095.2,630098.2
0.07144609,17.21474,415796.5,1596.925,1596.925,0.001309395,1.0,0.8558372,9.028995E-4,0.07735081,8.673288E-5,0.00316321,0.02796044,-9.029904E-4,1.562047E-4,3.519938E-4,0.01310344,9.182936E-4,1.10537E-4,8.212954E-6,4.672809E-4,8.538121E-6,7.195001E-8,7.793048E-5,2.547428E-4,0.01529218,0.003989193,9.96719,7.60624E-5,630090.0,630093.0
0.0714481,17.21475,413131.9,1596.926,1596.926,0.001309395,1.0,0.8558374,9.028863E-4,0.07735099,8.673178E-5,0.003163168,0.02796063,-9.02978E-4,1.562002E-4,3.519884E-4,0.01310281,9.182598E-4,1.105313E-4,8.212542E-6,4.672608E-4,8.537598E-6,7.19464E-8,7.792319E-5,2.547317E-4,0.01529237,0.003989207,9.967186,7.606236E-5,630089.7,630092.7
0.07152247,17.21511,421259.3,1596.933,1596.933,0.001309395,1.0,0.855845,9.024313E-4,0.07735789,8.6738E-5,0.003161639,0.02796756,-9.025182E-4,1.560329E-4,3.517885E-4,0.01307925,9.170093E-4,1.103216E-4,8.197373E-6,4.665142E-4,8.518307E-6,7.180927E-8,7.765339E-5,2.543211E-4,0.01529932,0.00398975,9.967022,7.606076E-5,630078.5,630081.5
0.07153255,17.21516,421004.5,1596.934,1596.934,0.001309395,1.0,0.8558461,9.023697E-4,0.07735882,8.673833E-5,0.003161437,0.0279685,-9.024559E-4,1.560105E-4,3.517613E-4,0.01307606,9.168397E-4,1.102934E-4,8.19533E-6,4.664133E-4,8.515709E-6,7.179078E-8,7.76169E-5,2.542654E-4,0.01530026,0.003989824,9.967,7.606055E-5,630077.0,630080.0
0.07153389,17.21517,417421.8,1596.934,1596.934,0.001309395,1.0,0.8558462,9.023615E-4,0.07735894,8.673844E-5,0.00316141,0.02796862,-9.024476E-4,1.560075E-4,3.517577E-4,0.01307564,9.168171E-4,1.102896E-4,8.195058E-6,4.663998E-4,8.515362E-6,7.178831E-8,7.761203E-5,2.54258E-4,0.01530039,0.003989834,9.966997,7.606052E-5,630076.8,630079.8
0.07161436,17.21556,427016.2,1596.942,1596.942,0.001309395,1.0,0.8558545,9.018715E-4,0.07736635,8.675155E-5,0.00315984,0.02797603,-9.019504E-4,1.558304E-4,3.515399E-4,0.01305022,9.154602E-4,1.100662E-4,8.179077E-6,4.655957E-4,8.494769E-6,7.164721E-8,7.732136E-5,2.538134E-4,0.0153079,0.003990419,9.966822,7.605879E-5,630064.7,630067.7
0.0716223,17.2156,426565.7,1596.943,1596.943,0.001309395,1.0,0.8558553,9.01823E-4,0.07736707,8.675263E-5,0.003159689,0.02797675,-9.019014E-4,1.55813E-4,3.515184E-4,0.01304771,9.153261E-4,1.100443E-4,8.177514E-6,4.655166E-4,8.49275E-6,7.163353E-8,7.729274E-5,2.537695E-4,0.01530864,0.003990477,9.966804,7.605862E-5,630063.5,630066.5
0.07167371,17.21585,428757.1,1596.948,1596.948,0.001309395,1.0,0.8558606,9.015262E-4,0.07737177,8.67764E-5,0.003158729,0.02798144,-9.015839E-4,1.557017E-4,3.513786E-4,0.01303151,9.144566E-4,1.099033E-4,8.167679E-6,4.650048E-4,8.479738E-6,7.155099E-8,7.710767E-5,2.534851E-4,0.01531343,0.003990849,9.966692,7.605752E-5,630055.8,630058.8
0.07168238,17.21589,455346.8,1596.949,1596.949,0.001309395,1.0,0.8558614,9.014852E-4,0.07737256,8.678837E-5,0.003158571,0.02798222,-9.015303E-4,1.556833E-4,3.513549E-4,0.01302878,9.143091E-4,1.098796E-4,8.166235E-6,4.649187E-4,8.477553E-6,7.154316E-8,7.707649E-5,2.53437E-4,0.01531423,0.003990912,9.966673,7.605733E-5,630054.5,630057.5
0.0716833,17.21589,448908.0,1596.949,1596.949,0.001309395,1.0,0.8558615,9.014787E-4,0.07737265,8.678683E-5,0.003158554,0.0279823,-9.015247E-4,1.556813E-4,3.513523E-4,0.01302849,9.142934E-4,1.098771E-4,8.166078E-6,4.649096E-4,8.477322E-6,7.154234E-8,7.707318E-5,2.534319E-4,0.01531432,0.003990918,9.966671,7.605731E-5,630054.4,630057.4
0.07168718,17.21591,463216.3,1596.95,1596.95,0.001309395,1.0,0.8558619,9.014468E-4,0.07737301,8.677687E-5,0.003158483,0.02798266,-9.015007E-4,1.556731E-4,3.513418E-4,0.01302726,9.142276E-4,1.098666E-4,8.165344E-6,4.648711E-4,8.476345E-6,7.153729E-8,7.705923E-5,2.534104E-4,0.01531468,0.003990947,9.966663,7.605723E-5,630053.8,630056.8
0.07170067,17.21598,447701.3,1596.951,1596.951,0.001309395,1.0,0.8558633,9.01357E-4,0.07737424,8.676977E-5,0.003158239,0.02798388,-9.014175E-4,1.556442E-4,3.51305E-4,0.01302302,9.139995E-4,1.098302E-4,8.162514E-6,4.647374E-4,8.472957E-6,7.151034E-8,7.701078E-5,2.533358E-4,0.01531594,0.003991044,9.966634,7.605694E-5,630051.8,630054.8
0.07170586,17.216,444604.1,1596.952,1596.952,0.001309395,1.0,0.8558639,9.013242E-4,0.07737471,8.676838E-5,0.003158145,0.02798435,-9.013854E-4,1.556331E-4,3.512908E-4,0.01302139,9.139119E-4,1.098162E-4,8.161431E-6,4.646859E-4,8.471656E-6,7.149929E-8,7.699217E-5,2.533072E-4,0.01531642,0.003991082,9.966623,7.605683E-5,630051.0,630054.0
0.07172425,17.21609,437209.2,1596.953,1596.953,0.001309395,1.0,0.8558658,9.012104E-4,0.07737638,8.676696E-5,0.003157816,0.02798601,-9.012719E-4,1.555936E-4,3.512407E-4,0.0130156,9.136011E-4,1.097666E-4,8.157683E-6,4.645035E-4,8.467049E-6,7.146131E-8,7.69262E-5,2.532056E-4,0.01531813,0.003991215,9.966583,7.605643E-5,630048.3,630051.3
0.07177331,17.21633,438329.1,1596.959,1596.959,0.001309395,1.0,0.8558708,9.00913E-4,0.07738083,8.677264E-5,0.003156955,0.02799043,-9.009693E-4,1.554885E-4,3.511069E-4,0.01300019,9.127712E-4,1.096343E-4,8.148093E-6,4.640173E-4,8.454818E-6,7.137225E-8,7.675051E-5,2.529344E-4,0.01532268,0.003991569,9.966477,7.605538E-5,630041.0,630044.0
0.07178121,17.21637,462205.9,1596.959,1596.959,0.001309395,1.0,0.8558716,9.008655E-4,0.07738155,8.677393E-5,0.003156818,0.02799114,-9.009205E-4,1.554717E-4,3.510854E-4,0.01299771,9.126374E-4,1.096131E-4,8.146576E-6,4.639392E-4,8.452857E-6,7.135884E-8,7.672226E-5,2.528907E-4,0.01532342,0.003991626,9.96646,7.605521E-5,630039.8,630042.8
0.07178176,17.21637,444666.9,1596.959,1596.959,0.001309395,1.0,0.8558717,9.008621E-4,0.0773816,8.677385E-5,0.003156809,0.02799119,-9.009171E-4,1.554705E-4,3.510839E-4,0.01299754,9.126281E-4,1.096116E-4,8.14647E-6,4.639337E-4,8.45272E-6,7.135791E-8,7.672029E-5,2.528877E-4,0.01532347,0.00399163,9.966458,7.60552E-5,630039.7,630042.7
0.07179709,17.21645,427543.8,1596.961,1596.961,0.001309395,1.0,0.8558733,9.007788E-4,0.07738298,8.67859E-5,0.003156546,0.02799256,-9.008225E-4,1.554378E-4,3.51042E-4,0.01299273,9.123682E-4,1.095705E-4,8.143583E-6,4.63782E-4,8.448919E-6,7.1333E-8,7.666549E-5,2.528028E-4,0.01532489,0.00399174,9.966425,7.605487E-5,630037.4,630040.5
0.07180985,17.21651,422931.8,1596.962,1596.962,0.001309395,1.0,0.8558744,9.007664E-4,0.07738411,8.685237E-5,0.003156329,0.02799369,-9.007437E-4,1.554112E-4,3.510068E-4,0.01298872,9.121491E-4,1.095359E-4,8.142047E-6,4.636559E-4,8.445758E-6,7.133413E-8,7.661984E-5,2.527315E-4,0.01532607,0.003991831,9.966396,7.60546E-5,630035.5,630038.6
0.07181,17.21651,420609.1,1596.962,1596.962,0.001309395,1.0,0.8558744,9.007662E-4,0.07738412,8.68531E-5,0.003156327,0.0279937,-9.007428E-4,1.554109E-4,3.510064E-4,0.01298867,9.121464E-4,1.095355E-4,8.142037E-6,4.636544E-4,8.445721E-6,7.133438E-8,7.66193E-5,2.527307E-4,0.01532609,0.003991832,9.966396,7.605459E-5,630035.5,630038.6
0.0718111,17.21651,453170.1,1596.962,1596.962,0.001309395,1.0,0.8558746,9.007569E-4,0.07738423,8.684962E-5,0.003156308,0.0279938,-9.00736E-4,1.554087E-4,3.510034E-4,0.01298832,9.121273E-4,1.095325E-4,8.141948E-6,4.636435E-4,8.445448E-6,7.133598E-8,7.661535E-5,2.527245E-4,0.01532619,0.00399184,9.966393,7.605457E-5,630035.3,630038.4
