Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_STILB_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_BIPHENYL_Soln#9 (),Mole_fraction_C14H10_Soln#9 (),Mole_fraction_C16H10_Soln#9 (),Mole_fraction_BIN1B_Soln#9 (),Mole_fraction_BIN1A_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.0690092,16.52039,2795836.0,1431.94,1431.94,0.001449687,1.0,0.8367875,0.06215443,9.438506E-5,0.0103886,0.0160341,3.863699E-4,0.06315526,0.00190167,3.279476E-4,6.868469E-6,1.808047E-6,0.001087757,1.144324E-4,2.696811E-7,1.752809E-4,0.001278014,7.84036E-4,1.364651E-4,0.002571703,0.001758395,10.31091,8.775139E-5,649965.2,649965.3
0.06901114,16.5204,2797865.0,1431.941,1431.941,0.001449687,1.0,0.8367876,0.06215479,9.438231E-5,0.01038839,0.01603405,3.863653E-4,0.06315498,0.001901656,3.279469E-4,6.868573E-6,1.807999E-6,0.00108775,1.144298E-4,2.696782E-7,1.752793E-4,0.001278006,7.840308E-4,1.364637E-4,0.002571786,0.001758428,10.31091,8.775132E-5,649965.2,649965.3
0.06934208,16.52266,2809608.0,1432.14,1432.14,0.001449687,1.0,0.8368066,0.06221637,9.391876E-5,0.01035325,0.01602506,3.855904E-4,0.06310757,0.001899375,3.278409E-4,6.877774E-6,1.799808E-6,0.001086525,1.139853E-4,2.692236E-7,1.750031E-4,0.001276596,7.831463E-4,1.362169E-4,0.002585941,0.001764064,10.31093,8.773932E-5,649966.1,649966.2
0.07,16.52716,2820765.0,1432.534,1432.534,0.001449687,1.0,0.8368443,0.06233862,9.300787E-5,0.01028389,0.01600691,3.840636E-4,0.06301304,0.00189487,3.276591E-4,6.893331E-6,1.783642E-6,0.001084065,1.131088E-4,2.681289E-7,1.744433E-4,0.001273785,7.814118E-4,1.357291E-4,0.002614123,0.001775278,10.31096,8.771544E-5,649968.1,649968.2
0.0702785,16.52907,2825747.0,1432.702,1432.702,0.001449687,1.0,0.8368603,0.06239031,9.262703E-5,0.01025475,0.01599913,3.834231E-4,0.06297291,0.001892969,3.275917E-4,6.900409E-6,1.776847E-6,0.001083014,1.127406E-4,2.676897E-7,1.742115E-4,0.001272591,7.806861E-4,1.355238E-4,0.002626069,0.001780028,10.31098,8.770531E-5,649969.0,649969.2
0.07029887,16.52921,2821076.0,1432.714,1432.714,0.001449687,1.0,0.8368614,0.0623941,9.259915E-5,0.01025262,0.01599856,3.833763E-4,0.06296998,0.001892831,3.275873E-4,6.900556E-6,1.776352E-6,0.001082936,1.127137E-4,2.676517E-7,1.741938E-4,0.001272504,7.806334E-4,1.355088E-4,0.002626943,0.001780375,10.31098,8.770457E-5,649969.1,649969.3
0.071,16.53401,2825865.0,1433.136,1433.136,0.001449687,1.0,0.8369018,0.06252406,9.163863E-5,0.01017968,0.0159787,3.817662E-4,0.06286876,0.001888094,3.274413E-4,6.916307E-6,1.759371E-6,0.00108026,1.117924E-4,2.663743E-7,1.735948E-4,0.001269492,7.788386E-4,1.349948E-4,0.002657045,0.001792337,10.31102,8.767908E-5,649971.6,649971.7
0.07107538,16.53453,2827362.0,1433.182,1433.182,0.001449687,1.0,0.8369061,0.06253802,9.153653E-5,0.01017187,0.01597654,3.815941E-4,0.06285785,0.001887585,3.274272E-4,6.918304E-6,1.757555E-6,0.00107997,1.116938E-4,2.662573E-7,1.735329E-4,0.001269168,7.786474E-4,1.349397E-4,0.002660284,0.001793624,10.31102,8.767634E-5,649971.8,649972.0
0.07107729,16.53454,2827588.0,1433.183,1433.183,0.001449687,1.0,0.8369063,0.06253838,9.153395E-5,0.01017168,0.01597648,3.815897E-4,0.06285758,0.001887572,3.274268E-4,6.918352E-6,1.757509E-6,0.001079963,1.116914E-4,2.662543E-7,1.735313E-4,0.00126916,7.786426E-4,1.349384E-4,0.002660366,0.001793656,10.31102,8.767627E-5,649971.8,649972.0
0.07130975,16.53614,2827062.0,1433.323,1433.323,0.001449687,1.0,0.8369197,0.06258141,9.121943E-5,0.01014766,0.0159698,3.810596E-4,0.06282393,0.001886008,3.273861E-4,6.923796E-6,1.751924E-6,0.001079066,1.11388E-4,2.658603E-7,1.733373E-4,0.001268158,7.780558E-4,1.347689E-4,0.00267036,0.001797625,10.31104,8.766781E-5,649972.7,649972.8
0.072,16.54088,2831656.0,1433.74,1433.74,0.001449687,1.0,0.8369596,0.06270905,9.029246E-5,0.01007676,0.01594972,3.794925E-4,0.0627238,0.001881381,3.272816E-4,6.941065E-6,1.735447E-6,0.001076381,1.10492E-4,2.647128E-7,1.727672E-4,0.001265178,7.763341E-4,1.342682E-4,0.002700063,0.001809415,10.31108,8.764269E-5,649975.4,649975.5
0.073,16.54775,2837416.0,1434.345,1434.345,0.001449687,1.0,0.8370176,0.0628936,8.89693E-5,0.009975085,0.01592005,3.772406E-4,0.06257817,0.001874727,3.271713E-4,6.967117E-6,1.711858E-6,0.001072436,1.092072E-4,2.630974E-7,1.719546E-4,0.001260841,7.738904E-4,1.335486E-4,0.002743172,0.001826512,10.31114,8.760626E-5,649979.4,649979.6
0.074,16.55464,2842109.0,1434.951,1434.951,0.001449687,1.0,0.8370758,0.06307773,8.766961E-5,0.009874622,0.01588976,3.750098E-4,0.06243188,0.001868124,3.271028E-4,6.994244E-6,1.688589E-6,0.001068429,1.079374E-4,2.615304E-7,1.711561E-4,0.001256483,7.715E-4,1.328353E-4,0.002786369,0.001843628,10.31121,8.756982E-5,649983.7,649983.9
0.075,16.56153,2845675.0,1435.558,1435.558,0.001449687,1.0,0.8371343,0.06326145,8.639305E-5,0.009775332,0.01585889,3.727991E-4,0.06228496,0.001861566,3.270695E-4,7.022288E-6,1.665631E-6,0.001064366,1.066823E-4,2.600064E-7,1.7037E-4,0.001252103,7.691563E-4,1.321277E-4,0.002829651,0.001860764,10.31128,8.753338E-5,649988.2,649988.3
0.076,16.56843,2848061.0,1436.167,1436.167,0.001449687,1.0,0.8371928,0.06344478,8.513906E-5,0.009677179,0.0158275,3.706074E-4,0.06213741,0.001855049,3.270657E-4,7.051105E-6,1.642974E-6,0.001060253,1.054416E-4,2.585206E-7,1.695946E-4,0.001247702,7.668532E-4,1.314252E-4,0.002873018,0.00187792,10.31136,8.749694E-5,649992.9,649993.0
0.077,16.57533,2849215.0,1436.776,1436.776,0.001449687,1.0,0.8372516,0.06362772,8.390698E-5,0.009580125,0.01579563,3.684335E-4,0.06198925,0.001848569,3.270863E-4,7.080563E-6,1.620609E-6,0.001056094,1.042149E-4,2.570682E-7,1.688286E-4,0.001243279,7.645856E-4,1.307273E-4,0.002916465,0.001895095,10.31143,8.746051E-5,649997.7,649997.8
0.078,16.58223,2849081.0,1437.385,1437.385,0.001449687,1.0,0.8373105,0.06381029,8.269614E-5,0.00948413,0.01576334,3.662763E-4,0.0618405,0.001842121,3.27127E-4,7.110543E-6,1.598527E-6,0.001051892,1.030016E-4,2.556448E-7,1.680703E-4,0.001238837,7.623489E-4,1.300335E-4,0.002959993,0.001912291,10.31152,8.742411E-5,650002.5,650002.6
0.079,16.58913,2847603.0,1437.996,1437.996,0.001449687,1.0,0.8373695,0.0639925,8.150581E-5,0.009389153,0.01573064,3.641345E-4,0.06169117,0.001835702,3.271839E-4,7.140938E-6,1.57672E-6,0.001047653,1.018013E-4,2.542464E-7,1.673186E-4,0.001234373,7.60139E-4,1.293436E-4,0.003003599,0.001929506,10.3116,8.738776E-5,650007.4,650007.5
0.08,16.59602,2844721.0,1438.606,1438.606,0.001449687,1.0,0.8374286,0.06417435,8.033529E-5,0.00929515,0.01569757,3.620071E-4,0.06154127,0.00182931,3.272537E-4,7.171649E-6,1.555179E-6,0.00104338,1.006136E-4,2.528692E-7,1.665721E-4,0.00122989,7.579524E-4,1.28657E-4,0.003047282,0.00194674,10.3117,8.735146E-5,650012.2,650012.3
0.081,16.60291,2840375.0,1439.216,1439.216,0.001449687,1.0,0.8374879,0.06435585,7.918385E-5,0.009202075,0.01566416,3.598928E-4,0.06139084,0.001822941,3.273335E-4,7.202586E-6,1.533896E-6,0.001039075,9.943781E-5,2.515094E-7,1.658296E-4,0.001225387,7.557861E-4,1.279736E-4,0.003091039,0.001963992,10.31179,8.731524E-5,650016.9,650017.0
0.082,16.60978,2834502.0,1439.827,1439.827,0.001449687,1.0,0.8375473,0.064537,7.805077E-5,0.00910988,0.01563041,3.577907E-4,0.06123989,0.001816595,3.274205E-4,7.233666E-6,1.512863E-6,0.001034741,9.827355E-5,2.501636E-7,1.650902E-4,0.001220866,7.536373E-4,1.27293E-4,0.003134868,0.001981263,10.3119,8.72791E-5,650021.5,650021.6
0.08278853,16.61519,2836143.0,1440.308,1440.308,0.001449687,1.0,0.8375943,0.06467961,7.716977E-5,0.009037771,0.01560358,3.561409E-4,0.06112051,0.001811605,3.274928E-4,7.258229E-6,1.496447E-6,0.001031306,9.736325E-5,2.491103E-7,1.645085E-4,0.001217287,7.519538E-4,1.267581E-4,0.003169478,0.001994893,10.31199,8.725068E-5,650025.0,650025.0
0.08281228,16.61536,2845178.0,1440.323,1440.323,0.001449687,1.0,0.8375957,0.06468389,7.71438E-5,0.009035615,0.01560277,3.560916E-4,0.0611169,0.001811453,3.27494E-4,7.260034E-6,1.495955E-6,0.001031202,9.733589E-5,2.490978E-7,1.644936E-4,0.001217179,7.519026E-4,1.26742E-4,0.003170521,0.001995304,10.31199,8.724983E-5,650025.1,650025.1
0.083,16.61665,2858868.0,1440.438,1440.438,0.001449687,1.0,0.8376069,0.0647178,7.694416E-5,0.009018613,0.01559634,3.557065E-4,0.06108839,0.001810244,3.275096E-4,7.26991E-6,1.492073E-6,0.001030384,9.71207E-5,2.491126E-7,1.643842E-4,0.001216324,7.514974E-4,1.266147E-4,0.003178775,0.001998554,10.31201,8.724303E-5,650025.9,650026.0
0.084,16.62356,2866165.0,1441.05,1441.05,0.001449687,1.0,0.8376658,0.06489822,7.589126E-5,0.00892905,0.01556215,3.536764E-4,0.06093601,0.001803843,3.276184E-4,7.305765E-6,1.471567E-6,0.001026016,9.599006E-5,2.481338E-7,1.637077E-4,0.001211752,7.493341E-4,1.259379E-4,0.003222809,0.002015882,10.3121,8.720676E-5,650031.2,650031.5
0.085,16.6305,2876473.0,1441.661,1441.661,0.001449687,1.0,0.837724,0.06507827,7.486284E-5,0.008841137,0.01552802,3.51677E-4,0.06078282,0.001797428,3.277385E-4,7.342538E-6,1.451379E-6,0.001021638,9.488071E-5,2.471907E-7,1.630438E-4,0.001207152,7.471578E-4,1.252621E-4,0.003266952,0.002033241,10.31217,8.717037E-5,650037.4,650038.9
0.086,16.63744,2831807.0,1442.272,1442.272,0.001449687,1.0,0.8377818,0.06525801,7.382948E-5,0.008754377,0.01549397,3.496741E-4,0.06062904,0.001791065,3.278683E-4,7.37055E-6,1.431503E-6,0.001017246,9.378663E-5,2.457387E-7,1.623224E-4,0.001202531,7.44991E-4,1.24588E-4,0.00331117,0.002050618,10.31224,8.713403E-5,650044.0,650044.9
0.08600962,16.6375,2829821.0,1442.278,1442.278,0.001449687,1.0,0.8377824,0.06525974,7.381917E-5,0.008753541,0.01549364,3.496544E-4,0.06062756,0.001791004,3.278695E-4,7.370699E-6,1.431313E-6,0.001017204,9.377612E-5,2.457174E-7,1.623145E-4,0.001202487,7.449705E-4,1.245815E-4,0.003311595,0.002050785,10.31224,8.713369E-5,650044.0,650044.9
0.0862739,16.63932,2843370.0,1442.439,1442.439,0.001449687,1.0,0.8377978,0.06530718,7.354105E-5,0.008730638,0.01548461,3.491171E-4,0.06058688,0.001789334,3.278983E-4,7.380603E-6,1.426103E-6,0.001016039,9.348687E-5,2.454E-7,1.62126E-4,0.001201264,7.444044E-4,1.244037E-4,0.003323284,0.002055377,10.31226,8.712415E-5,650045.6,650046.1
0.087,16.64434,2854512.0,1442.882,1442.882,0.001449687,1.0,0.83784,0.06543742,7.280103E-5,0.008668068,0.01545969,3.476532E-4,0.06047488,0.00178471,3.279809E-4,7.407321E-6,1.411877E-6,0.001012839,9.269546E-5,2.447308E-7,1.616332E-4,0.001197894,7.428426E-4,1.239158E-4,0.003355439,0.002068005,10.31232,8.709792E-5,650049.8,650050.3
0.088,16.65125,2852304.0,1443.491,1443.491,0.001449687,1.0,0.8378979,0.06561651,7.181126E-5,0.008582941,0.01542534,3.456605E-4,0.06032005,0.001778334,3.28101E-4,7.442268E-6,1.392498E-6,0.001008428,9.161931E-5,2.437082E-7,1.609508E-4,0.001193232,7.40681E-4,1.23245E-4,0.003399806,0.002085418,10.3124,8.706177E-5,650055.8,650056.8
0.089,16.65814,2824668.0,1444.1,1444.1,0.001449687,1.0,0.8379558,0.06579529,7.08223E-5,0.008498629,0.01539097,3.436663E-4,0.06016473,0.001772,3.282198E-4,7.472644E-6,1.373359E-6,0.001004007,9.055464E-5,2.42403E-7,1.602328E-4,0.001188552,7.385284E-4,1.225758E-4,0.003444233,0.002102844,10.31248,8.702575E-5,650061.8,650062.0
0.09,16.66495,2763685.0,1444.707,1444.707,0.001449687,1.0,0.8380145,0.06597385,6.980635E-5,0.008414166,0.01535637,3.416314E-4,0.06000932,0.001765765,3.283239E-4,7.495998E-6,1.354402E-6,9.995641E-4,8.948924E-5,2.406637E-7,1.594462E-4,0.001183866,7.364167E-4,1.219092E-4,0.003488668,0.002120265,10.3126,8.699018E-5,650066.4,650066.5
0.09042439,16.6678,2719467.0,1444.963,1444.963,0.001449687,1.0,0.8380399,0.06604959,6.936061E-5,0.008377958,0.01534151,3.407457E-4,0.05994347,0.001763165,3.283595E-4,7.503185E-6,1.346384E-6,9.976682E-4,8.903307E-5,2.397574E-7,1.590832E-4,0.00118188,7.355425E-4,1.216273E-4,0.003507512,0.00212765,10.31266,8.697532E-5,650067.6,650067.6
0.09042596,16.66781,2726544.0,1444.964,1444.964,0.001449687,1.0,0.83804,0.06604986,6.935895E-5,0.008377826,0.01534146,3.407424E-4,0.05994323,0.001763155,3.283596E-4,7.503274E-6,1.346354E-6,9.976612E-4,8.903136E-5,2.397542E-7,1.590819E-4,0.001181872,7.355392E-4,1.216263E-4,0.003507581,0.002127678,10.31266,8.697527E-5,650067.6,650067.6
0.09042807,16.66782,2733487.0,1444.965,1444.965,0.001449687,1.0,0.8380401,0.06605023,6.935674E-5,0.008377647,0.01534138,3.40738E-4,0.0599429,0.001763142,3.283595E-4,7.503482E-6,1.346314E-6,9.976516E-4,8.902905E-5,2.39751E-7,1.590804E-4,0.001181862,7.355347E-4,1.216249E-4,0.003507675,0.002127714,10.31266,8.697519E-5,650067.6,650067.6
0.09050643,16.66835,2842407.0,1445.013,1445.013,0.001449687,1.0,0.8380448,0.06606413,6.928406E-5,0.008371055,0.0153386,3.405809E-4,0.05993068,0.001762628,3.283529E-4,7.519501E-6,1.344836E-6,9.973027E-4,8.894451E-5,2.400718E-7,1.590673E-4,0.001181493,7.353656E-4,1.215724E-4,0.003511161,0.00212908,10.31267,8.697243E-5,650067.7,650067.8
0.0906752,16.66951,2853775.0,1445.116,1445.116,0.001449687,1.0,0.8380548,0.06609419,6.913784E-5,0.008356934,0.01533261,3.402517E-4,0.05990433,0.001761518,3.283651E-4,7.530916E-6,1.341664E-6,9.965551E-4,8.876456E-5,2.405437E-7,1.590147E-4,0.001180697,7.350001E-4,1.214602E-4,0.003518684,0.002132028,10.3127,8.69664E-5,650068.3,650068.4
0.09067668,16.66952,2856805.0,1445.116,1445.116,0.001449687,1.0,0.8380549,0.06609445,6.913657E-5,0.00835681,0.01533256,3.402489E-4,0.05990409,0.001761508,3.283653E-4,7.530987E-6,1.341636E-6,9.965486E-4,8.876299E-5,2.405452E-7,1.59014E-4,0.00118069,7.349968E-4,1.214593E-4,0.00351875,0.002132054,10.3127,8.696635E-5,650068.3,650068.4
0.09067754,16.66952,2853738.0,1445.117,1445.117,0.001449687,1.0,0.8380549,0.06609461,6.913584E-5,0.008356739,0.01533253,3.402472E-4,0.05990396,0.001761503,3.283654E-4,7.531027E-6,1.34162E-6,9.965448E-4,8.876208E-5,2.40546E-7,1.590136E-4,0.001180686,7.34995E-4,1.214587E-4,0.003518788,0.002132069,10.3127,8.696632E-5,650068.3,650068.4
0.09085116,16.67071,2841266.0,1445.223,1445.223,0.001449687,1.0,0.8380652,0.06612554,6.898442E-5,0.008342294,0.0153264,3.399107E-4,0.05987682,0.001760379,3.283852E-4,7.536736E-6,1.338364E-6,9.957757E-4,8.857905E-5,2.404873E-7,1.589098E-4,0.001179866,7.346182E-4,1.213433E-4,0.003526531,0.002135102,10.31271,8.696011E-5,650069.0,650069.1
0.091,16.67173,2837531.0,1445.314,1445.314,0.001449687,1.0,0.8380739,0.06615203,6.885301E-5,0.008329969,0.01532117,3.396228E-4,0.05985353,0.001759424,3.28402E-4,7.541895E-6,1.335577E-6,9.95116E-4,8.842329E-5,2.403478E-7,1.588115E-4,0.001179162,7.342949E-4,1.212444E-4,0.00353317,0.002137702,10.31273,8.695479E-5,650069.6,650069.7
0.09188066,16.67776,2810768.0,1445.849,1445.849,0.001449687,1.0,0.838125,0.06630864,6.805549E-5,0.00825772,0.01529044,3.379216E-4,0.05971548,0.00175383,3.285003E-4,7.570051E-6,1.319207E-6,9.91207E-4,8.75135E-5,2.393265E-7,1.582021E-4,0.001174992,7.323846E-4,1.20659E-4,0.003572474,0.002153091,10.31282,8.692335E-5,650074.0,650074.1
0.09188881,16.67782,2815713.0,1445.853,1445.853,0.001449687,1.0,0.8381255,0.06631009,6.804801E-5,0.008257056,0.01529015,3.379058E-4,0.0597142,0.001753778,3.28501E-4,7.57046E-6,1.319057E-6,9.911707E-4,8.750512E-5,2.393178E-7,1.581966E-4,0.001174953,7.323669E-4,1.206536E-4,0.003572838,0.002153234,10.31282,8.692306E-5,650074.0,650074.1
0.092,16.67858,2830267.0,1445.921,1445.921,0.001449687,1.0,0.8381319,0.06632983,6.794818E-5,0.008248013,0.01528628,3.376922E-4,0.05969673,0.001753067,3.285107E-4,7.576717E-6,1.317006E-6,9.906772E-4,8.739105E-5,2.392989E-7,1.581307E-4,0.001174425,7.321243E-4,1.205797E-4,0.003577804,0.002155178,10.31283,8.69191E-5,650074.6,650074.7
0.09263099,16.6829,2808704.0,1446.303,1446.303,0.001449687,1.0,0.8381683,0.06644185,6.737859E-5,0.008196911,0.01526434,3.364789E-4,0.05959749,0.001749055,3.285805E-4,7.59659E-6,1.305433E-6,9.878758E-4,8.674764E-5,2.386212E-7,1.576987E-4,0.001171425,7.307507E-4,1.201608E-4,0.003606006,0.002166213,10.31289,8.68966E-5,650077.9,650078.0
0.09269638,16.68334,2820679.0,1446.343,1446.343,0.001449687,1.0,0.8381721,0.06645344,6.731964E-5,0.00819164,0.01526207,3.363531E-4,0.05958719,0.001748639,3.285861E-4,7.600035E-6,1.304239E-6,9.875854E-4,8.668115E-5,2.385777E-7,1.576567E-4,0.001171114,7.30608E-4,1.201173E-4,0.00360893,0.002167357,10.31289,8.689428E-5,650078.2,650078.3
0.093,16.68542,2820173.0,1446.527,1446.527,0.001449687,1.0,0.8381895,0.06650728,6.704897E-5,0.008167227,0.01525152,3.357711E-4,0.05953934,0.001746702,3.286177E-4,7.611365E-6,1.298715E-6,9.862379E-4,8.637339E-5,2.383614E-7,1.574597E-4,0.001169667,7.299446E-4,1.199159E-4,0.003622512,0.00217267,10.31292,8.688346E-5,650079.8,650079.9
0.094,16.69226,2817885.0,1447.132,1447.132,0.001449687,1.0,0.8382467,0.06668439,6.616684E-5,0.008087536,0.01521685,3.338605E-4,0.05938136,0.001740325,3.287223E-4,7.647059E-6,1.280693E-6,9.818017E-4,8.53687E-5,2.374563E-7,1.567929E-4,0.001164886,7.27752E-4,1.19253E-4,0.003667296,0.00219018,10.31301,8.684787E-5,650085.2,650085.3
0.09478009,16.69759,2825580.0,1447.604,1447.604,0.001449687,1.0,0.8382911,0.0668223,6.549548E-5,0.008026201,0.01518989,3.323819E-4,0.05925767,0.001735334,3.288025E-4,7.676472E-6,1.266818E-6,9.78346E-4,8.459478E-5,2.368554E-7,1.562855E-4,0.00116114,7.260288E-4,1.187363E-4,0.003702289,0.002203853,10.31307,8.682011E-5,650089.6,650090.1
0.09478161,16.6976,2823722.0,1447.604,1447.604,0.001449687,1.0,0.8382912,0.06682257,6.54942E-5,0.008026082,0.01518984,3.32379E-4,0.05925743,0.001735324,3.288027E-4,7.676523E-6,1.266791E-6,9.783393E-4,8.459328E-5,2.368543E-7,1.562845E-4,0.001161133,7.260254E-4,1.187353E-4,0.003702357,0.00220388,10.31307,8.682005E-5,650089.6,650090.2
0.09483372,16.69796,2806728.0,1447.636,1447.636,0.001449687,1.0,0.8382941,0.06683179,6.544914E-5,0.008022001,0.01518805,3.322801E-4,0.05924916,0.001734993,3.288097E-4,7.676734E-6,1.265871E-6,9.781086E-4,8.454196E-5,2.367713E-7,1.562457E-4,0.001160882,7.259108E-4,1.187009E-4,0.003704696,0.002204794,10.31308,8.68182E-5,650089.9,650090.4
0.095,16.6991,2805333.0,1447.736,1447.736,0.001449687,1.0,0.8383035,0.06686116,6.530384E-5,0.008008994,0.01518232,3.319632E-4,0.05922276,0.001733939,3.288272E-4,7.681534E-6,1.262935E-6,9.773716E-4,8.43781E-5,2.365107E-7,1.561236E-4,0.001160083,7.255445E-4,1.185909E-4,0.003712158,0.002207708,10.31309,8.68123E-5,650090.8,650091.1
0.09572906,16.70407,2824496.0,1448.176,1448.176,0.001449687,1.0,0.8383447,0.06698981,6.46845E-5,0.00795235,0.01515721,3.30584E-4,0.05910678,0.001729272,3.288968E-4,7.710422E-6,1.250147E-6,9.741452E-4,8.366292E-5,2.360181E-7,1.556536E-4,0.001156567,7.239281E-4,1.181087E-4,0.003744908,0.002220496,10.31315,8.678643E-5,650094.8,650095.5
0.09587033,16.70504,2796960.0,1448.261,1448.261,0.001449687,1.0,0.8383527,0.06701474,6.456335E-5,0.007941415,0.01515236,3.303159E-4,0.05908429,0.001728377,3.289137E-4,7.712021E-6,1.247684E-6,9.735201E-4,8.352527E-5,2.357514E-7,1.555448E-4,0.001155885,7.23616E-4,1.180155E-4,0.003751257,0.002222975,10.31316,8.678142E-5,650095.6,650096.1
0.096,16.70592,2799768.0,1448.339,1448.339,0.001449687,1.0,0.83836,0.0670376,6.445201E-5,0.007931393,0.01514791,3.300695E-4,0.05906363,0.001727554,3.289256E-4,7.7167E-6,1.245427E-6,9.729461E-4,8.339889E-5,2.355914E-7,1.554532E-4,0.001155259,7.233291E-4,1.179298E-4,0.003757085,0.002225249,10.31317,8.677684E-5,650096.3,650096.7
0.09658704,16.70993,2823457.0,1448.692,1448.692,0.001449687,1.0,0.8383931,0.067141,6.396405E-5,0.007886314,0.01512774,3.289646E-4,0.05896993,0.001723788,3.28978E-4,7.74124E-6,1.235261E-6,9.703523E-4,8.282929E-5,2.352828E-7,1.550831E-4,0.001152417,7.220208E-4,1.175421E-4,0.003783493,0.002235554,10.31321,8.675604E-5,650099.6,650100.3
0.09658954,16.70994,2820100.0,1448.694,1448.694,0.001449687,1.0,0.8383932,0.06714144,6.396203E-5,0.007886123,0.01512765,3.289599E-4,0.05896953,0.001723772,3.289783E-4,7.741323E-6,1.235218E-6,9.703413E-4,8.282688E-5,2.352818E-7,1.550816E-4,0.001152405,7.220152E-4,1.175404E-4,0.003783606,0.002235598,10.31321,8.675595E-5,650099.6,650100.3
0.09666464,16.71046,2800568.0,1448.739,1448.739,0.001449687,1.0,0.8383974,0.06715468,6.389982E-5,0.007880379,0.01512508,3.288189E-4,0.05895754,0.001723294,3.289876E-4,7.741831E-6,1.233924E-6,9.700098E-4,8.275452E-5,2.351686E-7,1.550266E-4,0.001152041,7.218481E-4,1.17491E-4,0.003786986,0.002236917,10.31322,8.675329E-5,650100.0,650100.7
0.097,16.71274,2796490.0,1448.941,1448.941,0.001449687,1.0,0.8384162,0.0672137,6.361919E-5,0.007854778,0.01511361,3.281865E-4,0.05890393,0.001721158,3.290191E-4,7.752582E-6,1.228159E-6,9.685285E-4,8.243159E-5,2.347518E-7,1.5479E-4,0.001150414,7.211014E-4,1.172697E-4,0.003802081,0.002242805,10.31324,8.674144E-5,650101.9,650102.4
0.098,16.71953,2781249.0,1449.541,1449.541,0.001449687,1.0,0.8384723,0.06738951,6.279005E-5,0.007778857,0.0150794,3.263E-4,0.0587438,0.001714786,3.291045E-4,7.785997E-6,1.211115E-6,9.641147E-4,8.147336E-5,2.337728E-7,1.541055E-4,0.001145552,7.188737E-4,1.16611E-4,0.003847127,0.002260368,10.31333,8.670621E-5,650107.1,650107.2
0.09885944,16.72533,2761865.0,1450.055,1450.055,0.001449687,1.0,0.8385207,0.06754037,6.208276E-5,0.007714006,0.01505,3.246753E-4,0.05860588,0.001709327,3.291691E-4,7.813584E-6,1.196622E-6,9.603237E-4,8.065503E-5,2.32876E-7,1.535056E-4,0.001141362,7.169611E-4,1.16046E-4,0.003885875,0.002275466,10.3134,8.667612E-5,650111.1,650111.2
0.099,16.72628,2782642.0,1450.139,1450.139,0.001449687,1.0,0.8385285,0.067565,6.197114E-5,0.007703471,0.01504519,3.244121E-4,0.05858328,0.001708425,3.291765E-4,7.821251E-6,1.194265E-6,9.597046E-4,8.052171E-5,2.328746E-7,1.534228E-4,0.001140675,7.166458E-4,1.159537E-4,0.003892217,0.002277936,10.31342,8.66712E-5,650111.8,650111.8
0.09983821,16.73195,2783857.0,1450.641,1450.641,0.001449687,1.0,0.8385753,0.06771182,6.131832E-5,0.007641194,0.01501657,3.228584E-4,0.05844823,0.001703052,3.292374E-4,7.852364E-6,1.180306E-6,9.560199E-4,7.973514E-5,2.323194E-7,1.528796E-4,0.001136567,7.147562E-4,1.154036E-4,0.003930075,0.002292677,10.31349,8.664183E-5,650115.8,650115.8
0.09983984,16.73196,2783370.0,1450.641,1450.641,0.001449687,1.0,0.8385754,0.0677121,6.131706E-5,0.007641073,0.01501652,3.228554E-4,0.05844796,0.001703041,3.292375E-4,7.852422E-6,1.180279E-6,9.560127E-4,7.973362E-5,2.323183E-7,1.528785E-4,0.001136559,7.147525E-4,1.154025E-4,0.003930149,0.002292705,10.31349,8.664177E-5,650115.8,650115.8
0.09984391,16.73199,2782100.0,1450.644,1450.644,0.001449687,1.0,0.8385756,0.06771282,6.131393E-5,0.007640773,0.01501638,3.228479E-4,0.05844731,0.001703015,3.292378E-4,7.852544E-6,1.180212E-6,9.559948E-4,7.972983E-5,2.323154E-7,1.528758E-4,0.001136539,7.147433E-4,1.153998E-4,0.003930333,0.002292777,10.31349,8.664163E-5,650115.8,650115.8
